Full_sesti,short_alias
SM2013,MOIS-010
SM2013A,MOIS-010
SM2014,MOIS-010
SM2015,MOIS-009
SM2015A,MOIS-009
SM2016,MOIS-009
SM2016A,MOIS-008
SM2017,MOIS-008
SM2018,MOIS-007
SM2019,MOIS-006
SM2020,MOIS-006
SM2021,MOIS-005
SM2024,MOIS-082
SM2025,MOIS-082
SM2025A,MOIS-082
SM2026,MOIS-081
SM2027,MOIS-081
SM2028,MOIS-081
SM2029,MOIS-004
SM2030,MOIS-004
SM2031,MOIS-004
SM2032,MOIS-003
SM2033,MOIS-003
SM2034,MOIS-003
SM2035,MOIS-003
SM2036,MOIS-003
SM2037,MOIS-003
SM2038,MOIS-003
SM2039,MOIS-003
SM2040,MOIS-003
SM2042,MOIS-002
SM2043,MOIS-002
SM2044,MOIS-002
SM2045,MOIS-002
SM2046,MOIS-002
SM2047,MOIS-002
SM2048,MOIS-002
SM2049,MOIS-082
SM2050,MOIS-082
SM2051,MOIS-082
SM2051A,MOIS-082
SM2052,MOIS-083
SM2052A,MOIS-083
SM2052B,MOIS-083
SM2052C,MOIS-083
SM2053,MOIS-083
SM2054,MOIS-083
SM2055,MOIS-001
SM2055A,MOIS-001
SM2056,MOIS-001
SM2058,MOIS-120
SM2058A,MOIS-120
SM2059,MOIS-084
SM2059A,MOIS-120
SM2060,MOIS-084
SM2061,MOIS-085
SM2061A,MOIS-085
SM2062,MOIS-085
SM2063,MOIS-085
SM2063A,MOIS-085
SM2064,MOIS-086
SM2065,MOIS-087
SM2066,MOIS-087
SM2067,MOIS-087
SM2068,MOIS-088
SM2069,MOIS-088
SM2070,MOIS-088
SM2070A,MOIS-089
SM2071,MOIS-089
SM2072,MOIS-089
SM2073,MOIS-089
SM2073A,MOIS-089
SM2074,MOIS-089
SM2075A,MOIS-089
SM2076,
SM2077,
SM2078,
SM2079,
SM2079A,MOIS-119
SM2080,MOIS-119
SM2081,MOIS-118
SM2082,MOIS-118
SM2083,MOIS-118
