Full_sesti,short_alias
SM791,GALL-108
SM791A,GALL-108
SM792,GALL-108
SM793,GALL-108
SM796,GALL-108
SM797,GALL-108
SM797A,GALL-108
SM798,GALL-108
SM799,
SM800,GALL-106
SM800A,GALL-106
SM801,GALL-106
SM802,GALL-106
SM803,GALL-106
SM804,GALL-106
SM805,GALL-107
SM806,GALL-107
SM807,GALL-107
SM808,GALL-083
SM808A,GALL-107
SM809,GALL-083
SM810,GALL-084
SM811,GALL-105
SM812,GALL-104
SM812A,GALL-104
SM813,GALL-103
SM814,GALL-103
SM815,GALL-102
SM816,GALL-102
SM817,GALL-102
SM818,GALL-090
SM819,GALL-090
SM820,GALL-090
SM821,GALL-090
SM822,GALL-068
SM823,GALL-068
SM824,GALL-068
SM825,GALL-068
SM826,GALL-068
SM827,GALL-008
SM827A,GALL-008
SM827B,GALL-008
SM828,GALL-008
SM829,GALL-070
SM830,GALL-070
SM831,GALL-070
SM832,GALL-070
SM833,GALL-070
SM834,GALL-070
SM836,
SM837,GALL-089
SM838,GALL-089
SM839,GALL-089
SM839A,GALL-088
SM840,GALL-088
SM841,GALL-088
SM842,
SM843,GALL-087
SM844,GALL-073
SM845,GALL-073
SM845A,GALL-073
SM846,GALL-073
SM847,GALL-073
SM847A,GALL-073
SM848,GALL-073
SM857,GALL-073
SM858,GALL-073
SM858A,GALL-073
SM859,GALL-075
SM859A,GALL-076
SM859B,GALL-076
SM860,GALL-076
SM860A,GALL-078
SM862,GALL-078
SM863,GALL-086
SM864,GALL-086
SM864A,GALL-086
SM865,GALL-086
SM866,GALL-086
SM867,GALL-085
SM868,GALL-085
SM869,GALL-085
SM870,GALL-085
SM873,GALL-080
SM874,GALL-079
SM875,GALL-079
SM876,GALL-079
SM877,GALL-072
SM878,GALL-072
SM879,GALL-071
SM881,GALL-071
SM889,GALL-071
SM890,GALL-071
SM891,GALL-020
SM892,GALL-020
SM893,GALL-020
SM894,GALL-018
SM895,GALL-018
SM896,GALL-017
SM897,GALL-017
SM897A,GALL-017
SM899,GALL-013
SM900,GALL-012
SM901,GALL-024
SM902,GALL-024
SM903A,GALL-021
SM904,GALL-021
SM905,GALL-021
SM909,GALL-023
SM911,GALL-009
SM912,GALL-115
SM913,GALL-115
SM914,GALL-041
SM915,GALL-041
SM916,GALL-041
SM917,GALL-041
SM918,GALL-041
SM919,GALL-041
SM920,GALL-041
SM921,GALL-041
SM921A,GALL-041
SM921B,GALL-041
SM922,GALL-058
SM923,GALL-058
SM924,GALL-058
SM925,GALL-058
SM926,GALL-058
SM926A,GALL-058
SM927,GALL-005
SM928,GALL-005
SM929,GALL-005
SM930,GALL-006
SM931,GALL-006
SM932,GALL-006
SM933,GALL-007
SM933A,GALL-007
SM933B,GALL-007
SM937,GALL-007
SM938,GALL-007
SM938A,GALL-067
SM939,GALL-067
SM940,GALL-067
SM941,GALL-067
SM941A,GALL-091
SM942,GALL-091
SM943,GALL-091
SM944,GALL-092
SM945,GALL-092
SM946,GALL-092
