Full_sesti,short_alias
CS75,RUGA-141
CS76,RUGA-141
CS77,RUGA-141
CS78,RUGA-138
CS79,RUGA-138
CS80,RUGA-131
CS81,RUGA-130
CS82,RUGA-130
CS83,RUGA-129
CS83A,RUGA-129
CS95,RUGA-001
CS96,
CS98,RUGA-002
CS99,RUGA-002
CS99A,RUGA-002
CS100,RUGA-004
CS101,RUGA-004
CS102,RUGA-004
CS103,RUGA-005
CS104,RUGA-005
CS105,RUGA-006
CS106,RUGA-006
CS107,RUGA-006
CS108,RUGA-006
CS109,RUGA-007
CS110,RUGA-007
CS111,RUGA-008
CS112,RUGA-008
CS113,RUGA-009
CS114,RUGA-009
CS115,RUGA-009
CS116,RUGA-010
CS117,RUGA-010
CS118,RUGA-010
CS119,RUGA-010
CS120,
CS120A,
CS121,RUGA-055
CS122,RUGA-055
CS123,RUGA-055
CS125,RUGA-055
CS126,RUGA-011
CS127,RUGA-012
CS128,RUGA-012
CS129,RUGA-012
CS130,RUGA-012
CS131,
CS132,
CS133,RUGA-053
CS134,
CS135,RUGA-051
CS136,RUGA-051
CS137,RUGA-050
CS138,RUGA-050
CS138A,RUGA-049
CS139,RUGA-140
CS139A,RUGA-140
CS140,RUGA-013
CS141,RUGA-013
CS142,RUGA-014
CS143,RUGA-014
CS144,RUGA-015
CS145,RUGA-015
CS146,RUGA-016
CS148,RUGA-016
CS149,RUGA-046
CS150,RUGA-046
CS152,
CS153,
CS153A,
CS154,RUGA-019
CS155,RUGA-018
CS157,RUGA-045
CS157A,RUGA-045
CS157B,RUGA-045
CS157C,RUGA-045
CS158,RUGA-044
CS159,RUGA-044
CS160,RUGA-044
CS161,RUGA-044
CS162,RUGA-044
CS163,RUGA-044
CS164,RUGA-043
CS165,RUGA-042
CS166,RUGA-042
CS167,RUGA-023
CS168,RUGA-022
CS169,RUGA-021
CS170,RUGA-021
CS171,RUGA-020
CS172,RUGA-020
CS173,RUGA-019
CS175,RUGA-047
CS176,RUGA-048
CS177,RUGA-048
CS178,RUGA-048
CS179,RUGA-048
CS180,RUGA-049
CS181,RUGA-024
CS182,RUGA-024
CS183,RUGA-024
CS183A,RUGA-041
CS183B,RUGA-024
CS184,RUGA-041
CS185,RUGA-041
CS186,RUGA-040
CS186A,RUGA-040
CS187,RUGA-040
CS188,RUGA-040
CS189,RUGA-040
CS190,RUGA-026
CS191,RUGA-026
CS192,RUGA-027
CS193,RUGA-027
CS195,RUGA-028
CS196,RUGA-028
CS197,RUGA-029
CS198,RUGA-029
CS199,RUGA-030
CS200,RUGA-030
CS201,RUGA-031
CS201A,RUGA-031
CS202,RUGA-032
CS203,RUGA-032
CS204,RUGA-033
CS205,RUGA-033
CS206,RUGA-034
CS209,RUGA-035
CS210,RUGA-036
CS211,RUGA-037
CS212,RUGA-037
CS213,RUGA-038
CS214,RUGA-039
CS215,RUGA-039
CS216,RUGA-038
CS217,RUGA-037
CS218,RUGA-036
CS219,RUGA-035
CS219A,RUGA-035
