short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
VEND-001,Nr,3.99,1.15,39.81
VEND-030,D,13.66,1.15,138.09
VEND-003,D,7.23,1.15,106.34
VEND-025,fa,13.34,1.05,98.46
VEND-008,fa,12.0,0.75,135.2
VEND-007,A,6.78,0.75,27.28
VEND-009,Bg,13.84,0.75,209.68
VEND-024,Ka,11.14,0.75,293.72
VEND-011,A1,8.2,0.75,131.12
VEND-012,A1,12.4,0.75,183.47
VEND-013,B,9.62,0.75,103.49
VEND-020,Nr,5.03,0.75,50.31
VEND-018,Ka,0.0,0.75,492.4
VEND-019,Ka,5.61,0.75,156.3
VEND-029,D,7.75,1.15,17.26
VEND-017,Ka,9.54,0.75,129.74
VEND-032,Ka,9.78,0.73,140.26
VEND-026,Ne,0.0,0.75,91.31
VEND-027,Ne,0.0,0.0,63.23
VEND-028,pt,0.0,0.0,56.65
VEND-004,pt,0.0,0.0,61.47
VEND-005,pt,0.0,0.0,53.66
VEND-006,pt,0.0,0.0,55.48
VEND-031,C,22.62,1.15,851.19
VEND-002,D,0.0,0.0,17.86
VEND-015,Bg,0.0,0.75,272.97
VEND-016,Ka,0.0,0.0,262.58
VEND-021,Nr,0.0,0.0,406.43
VEND-022,Bg,0.0,0.0,521.37
VEND-014,Bg,16.73,0.85,360.41
VEND-023,Ka,0.0,0.0,79.48
VEND-010,A1,12.0,0.75,114.36
