Full_sesti,BUILDING_ALIAS
2TOR,
PALA,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
CASS,
ZITT,
ZITT,
REDE,
REDE,
FISO,
FISO,
STUC,
STUC,
STUC,
STUC,
STUC,
STUC,
PALA,
EUFE,
PALA,
PALA,
PALA,
PALA,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
REDE,
MART,
MART,
MART,
MART,
MART,
MART,
MART,
MART,
SEBA,
NICO,
NICO,
NICO,
NICO,
MART,
MART,
MART,
NICO,
ZITT,
ZITT,
ZITT,
REDE,
REDE,
REDE,
REDE,
REDE,
JUNG,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
CONV,
CONV,
CONV,
PALA,
CONV,
PALA,
CONV,
PALA,
PALA,
CONV,
CONV,
EUFE,
EUFE,
EUFE,
EUFE,
CONV,
SILV,
SILV,
SILV,
EUFE,
EUFE,
EUFE,
EUFE,
BIAG,
BIAG,
BIAG,
,
FISO,
FISO,
SILV,
SILV,
SILV,
SILV,
SILV,
POLO,
POLO,
POLO,
POLO,
POLO,
POLO,
SILV,
SILV,
MELO,
MELO,
MELO,
MELO,
MELO,
NOMB,
NOMB,
NOMB,
NOMB,
NOMB,
MELO,
MELO,
MELO,
PANT,
PANT,
PANT,
PANT,
PANT,
PANT,
CARM,
CARM,
CARM,
CARM,
CARM,
CARM,
CARM,
PANT,
CONV,
CONV,
CONV,
CONV,
CONV,
SILV,
EUFE,
EUFE,
EUFE,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
REDE,
REDE,
REDE,
REDE,
REDE,
JUNG,
SILV,
SILV,
MELO,
MELO,
NOMB,
NOMB,
FRAR,
CARM,
CARM,
CARM,
MALC,
MALC,
RAGU,
FRAR,
FRAR,
FRAR,
FRAR,
FRAR,
FRAR,
FRAR,
FRAR,
,
,
FRAR,
NOMB,
NOMB,
NOMB,
NOMB,
NOMB,
CARM,
CARM,
CARM,
CARM,
PANT,
PANT,
PANT,
PANT,
PANT,
PANT,
PANT,
RAGU,
RAGU,
TROV,
RAGU,
TROV,
TROV,
TROV,
TROV,
TROV,
TROV,
TROV,
TOLE,
TOLE,
RAGU,
TROV,
TROV,
TOLE,
TROV,
CERC,
CERE,
CERE,
CERC,
CERC,
CERC,
BARN,
CERE,
CERE,
BARN,
CERE,
BARN,
ACCA,
RAGU,
RAGU,
RAGU,
RAGU,
MAGG,
ACCA,
ACCA,
TOLE,
ACCA,
TOLE,
TOLE,
TOLE,
CARM,
CARM,
CARM,
CARM,
FRAR,
ACCA,
ACCA,
ACCA,
CARM,
ACCA,
ACCA,
MALC,
ACCA,
GREG,
GREG,
MALC,
MALC,
MALC,
SALU,
SALU,
ACCA,
ACCA,
CARM,
ACCA,
MALC,
MALC,
MALC,
MALC,
SVIO,
SVIO,
ACCA,
ACCA,
SVIO,
ACCA,
MALC,
SVIO,
ACCA,
MALC,
MALC,
ACCA,
MALC,
MALC,
MALC,
MALC,
MALC,
GREG,
MALC,
MALC,
MALC,
MALC,
ACCA,
ACCA,
CARM,
ACCA,
RAGU,
RAGU,
RAGU,
GREG,
ROMA,
ACCA,
CARM,
ACCA,
ACCA,
ACCA,
ACCA,
CARM,
CARM,
SVIO,
RIZZ,
SVIO,
SVIO,
SVIO,
SVIO,
CARM,
SPIR,
GREG,
GREG,
GREG,
GREG,
GREG,
GREG,
GREG,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
NICO,
,
NICO,
NICO,
NICO,
NICO,
NICO,
NICO,
CERE,
RAGU,
RAGU,
RAGU,
RAGU,
NICO,
NICO,
MART,
MART,
MART,
RAGU,
CARM,
CARM,
CARM,
CARM,
CARM,
CARM,
CARM,
CARM,
CARM,
ZITT,
ZITT,
,
ZITT,
ZITT,
ZITT,
ZITT,
ZITT,
PALA,
EUFE,
EUFE,
CONV,
CONV,
CONV,
REDE,
ZITT,
,
VIGN,
VIGN,
VIGN,
VIGN,
VIGN,
VIGN,
VIGN,
VIGN,
VIGN,
VIGN,
VIGN,
VIGN,
VIGN,
BRAG,
ZANI,
ZANI,
SPIR,
ZANI,
SPIR,
SPIR,
ZANI,
SPIR,
ZANI,
CARM,
ZANI,
ZANI,
ZANI,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
SPIR,
ZANI,
SPIR,
ZANI,
SPIR,
ROMI,
FORM,
ZANI,
ROMI,
ZANI,
ROMI,
ROMI,
ROMI,
ROMI,
ROMI,
ROMI,
ZANI,
TROV,
ZANI,
TROV,
BORG,
TROV,
TROV,
BORG,
TROV,
TROV,
BORG,
ZANI,
ZANI,
TROV,
ZANI,
ZANI,
TROV,
TROV,
BORG,
ZANI,
TROV,
ZANI,
ZANI,
CARM,
ZANI,
TROV,
ZANI,
TROV,
ZANI,
ZANI,
ZANI,
ZANI,
ZANI,
ZANI,
TROV,
TROV,
TROV,
TROV,
ACCA,
TROV,
ACCA,
ZANI,
ACCA,
MARI,
BARN,
MARI,
ZANI,
ACCA,
ACCA,
BARN,
SEBA,
BARN,
BARN,
BARN,
ZANI,
SEBA,
BARN,
SEBA,
BARN,
ZANI,
ZANI,
ZANI,
BARN,
SEBA,
BARN,
BARN,
SEBA,
BARN,
SEBA,
SEBA,
BARN,
SEBA,
SEBA,
SEBA,
BARN,
BARN,
SEBA,
FAVA,
SEBA,
SEBA,
ZANI,
BARN,
ZANI,
FAVA,
ZANI,
ZANI,
BARN,
BARN,
LATE,
BARN,
LATE,
BARN,
LATE,
SEVE,
SEVE,
BARN,
SEVE,
SEVE,
SEBA,
FAVA,
SEVE,
BARN,
CARM,
CARM,
BARN,
FORM,
BARN,
CERC,
,
CARM,
FORM,
CERC,
CARM,
CARM,
FORM,
CARM,
ZANI,
CARM,
FORM,
ZANI,
ZANI,
CARM,
PIER,
CARM,
PIER,
CARM,
PIER,
FORM,
PIER,
FORM,
CARM,
CARM,
PIER,
CARM,
PIER,
PIER,
PIER,
PIER,
PIER,
PIER,
PIER,
PIER,
PIER,
NICO,
PIER,
PIER,
PIER,
PIER,
PIER,
PIER,
NICO,
PIER,
PIER,
PIER,
PIER,
PIER,
PIER,
NICO,
NICO,
NICO,
NICO,
NICO,
NICO,
NICO,
ELEN,
ELEN,
NICO,
NICO,
ELEN,
ELEN,
ELEN,
NICO,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
NICO,
ELEN,
NICO,
ELEN,
NICO,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
STAD,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
PIER,
PIER,
PIER,
PIER,
PIER,
ANA,
ELEN,
ELEN,
ELEN,
ELEN,
ELEN,
PIER,
PIER,
PIER,
PIER,
PIER,
ANA,
ANA,
ANA,
RUGA,
DANI,
RUGA,
RUGA,
RUGA,
RUGA,
RUGA,
RUGA,
RUGA,
RUGA,
DANI,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
TERN,
TERN,
TERN,
TERN,
TERN,
TERN,
VIGN,
RUGA,
VIGN,
VIGN,
VIGN,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
MRTN,
MRTN,
DANI,
DANI,
DANI,
DANI,
DANI,
DANI,
ISEP,
ISEP,
ISEP,
ISEP,
ISEP,
ISEP,
ISEP,
ISEP,
ISEP,
ISEP,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ARSE,
ARSE,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
ARSE,
ARSE,
ANA,
ARSE,
TERN,
TERN,
TERN,
TERN,
TERN,
TERN,
TERN,
MRTN,
MRTN,
ARSE,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
LORE,
LORE,
LORE,
LEON,
LEON,
LEON,
LORE,
LORE,
FAVA,
LEON,
LEON,
LEON,
FAVA,
ZACC,
BRAG,
BRAG,
FILI,
BRAG,
LEON,
QUER,
QUER,
QUER,
LORE,
LORE,
LORE,
LEON,
LORE,
LORE,
QUER,
QUER,
FAVA,
FAVA,
FAVA,
LORE,
FAVA,
FAVA,
FAVA,
FAVA,
LEON,
LEON,
LEON,
LEON,
FAVA,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LORE,
LORE,
LEON,
LEON,
LORE,
LEON,
SEVE,
SEVE,
FAVA,
FAVA,
FAVA,
,
LEON,
ANA,
ANA,
QUER,
QUER,
LEON,
SEVE,
LEON,
LEON,
ANA,
VIGN,
LEON,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
LEON,
LEON,
LEON,
ORTO,
ORTO,
ORTO,
ORTO,
ORTO,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
FORM,
FORM,
FORM,
FORM,
FORM,
FILI,
CHIO,
CHIO,
FORM,
CHIO,
LEON,
FILI,
ORME,
ORME,
LEON,
FILI,
ORME,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
FILI,
FILI,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
FAVA,
LEON,
FELI,
FELI,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
FELI,
FELI,
GERE,
GERE,
CANC,
CANC,
CANC,
CANC,
CANC,
CANC,
CANC,
CANC,
CANC,
CANC,
CANC,
CANC,
CANC,
CANC,
PANA,
PANA,
PANA,
MADD,
MADD,
MADD,
MADD,
FOSC,
FOSC,
FOSC,
GERE,
GERE,
GESU,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
LEON,
GERE,
LEON,
BIRI,
BIRI,
BIRI,
BIRI,
GERE,
LEON,
LEON,
LEON,
LEON,
GERE,
GERE,
BIRI,
BIRI,
GERE,
LEON,
LEON,
LEON,
BIRI,
GERE,
GERE,
LEON,
BIRI,
GERE,
GERE,
BIRI,
GERE,
BIRI,
BIRI,
LEON,
LEON,
BIRI,
GERE,
BIRI,
GERE,
BIRI,
GERE,
CHIO,
CHIO,
BIRI,
BRAZ,
BIRI,
BRAZ,
BIRI,
BRAZ,
BIRI,
CHIO,
BRAZ,
BIRI,
CHIO,
BIRI,
CHIO,
CHIO,
CHIO,
BRAZ,
BIRI,
MORI,
MORI,
BIRI,
BIRI,
CHIO,
BIRI,
CHIO,
MORI,
MORI,
MORI,
MORI,
BIRI,
MORI,
BIRI,
BIRI,
MORI,
BIRI,
ORME,
ORME,
ORME,
ORME,
BIRI,
BIRI,
BIRI,
BIRI,
BIRI,
ORME,
BIRI,
ORME,
GESU,
ORME,
ORME,
BIRI,
GESU,
BIRI,
BIRI,
BIRI,
BIRI,
GERE,
GERE,
FOSC,
GERE,
GERE,
GERE,
GERE,
GERE,
RACC,
RACC,
ANDR,
ANDR,
ANDR,
ANDR,
CORR,
RACC,
RACC,
RACC,
RACC,
RACC,
CORR,
GERE,
GERE,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
APOS,
VALV,
APOS,
APOS,
APOS,
APOS,
APOS,
SART,
SART,
SART,
SART,
,
SERV,
SERV,
SERV,
MARZ,
MARZ,
MARZ,
MARZ,
,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
GIOB,
GIOB,
GIOB,
GIOB,
PANA,
PANA,
VALV,
PANA,
VALV,
FOSC,
VALV,
VALV,
PANA,
PANA,
PANA,
PANA,
PANA,
PANA,
VALV,
ALVI,
ALVI,
ALVI,
ALVI,
PANA,
MADD,
MADD,
MADD,
PANA,
MADD,
ALVI,
MADD,
MADD,
ALVI,
ALVI,
MADD,
ALVI,
ALVI,
ALVI,
ALVI,
MACE,
MACE,
GERE,
GERE,
GERE,
MADD,
GERE,
ALVI,
GERE,
GERE,
SENS,
MACE,
MACE,
MADD,
MADD,
MADD,
GIRO,
FOSC,
MADD,
GIRO,
MADD,
MADD,
GIRO,
SENS,
SENS,
SENS,
GIRO,
SENS,
SENS,
SENS,
GIRO,
GIRO,
SENS,
GIRO,
SENS,
GIRO,
GIRO,
GIRO,
GIRO,
GIRO,
SENS,
GIRO,
SENS,
SENS,
SENS,
SENS,
SENS,
BRAZ,
BRAZ,
BRAZ,
BRAZ,
MACE,
BRAZ,
BRAZ,
MACE,
MACE,
MACE,
MACE,
MISE,
MISE,
MISE,
MISE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MISE,
MACE,
MACE,
MISE,
MACE,
MACE,
MISE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MISE,
MISE,
MACE,
MACE,
MACE,
MACE,
MACE,
GERE,
GERE,
LUCA,
LUCA,
GARZ,
GARZ,
ANZO,
ANZO,
ANZO,
ANZO,
ANZO,
ANZO,
ANZO,
MARC,
MARC,
MARC,
MARC,
MARC,
LUCA,
LUCA,
MARC,
MARC,
MARC,
LUCA,
FANT,
FANT,
FANT,
FANT,
LUCA,
FANT,
MARC,
LUCA,
GARZ,
GARZ,
GARZ,
GARZ,
ANZO,
ANZO,
ANZO,
MARC,
BORT,
BORT,
BORT,
BORT,
ANZO,
ANZO,
ANZO,
ANZO,
ANZO,
ANZO,
LUCA,
LUCA,
LUCA,
DUOD,
DUOD,
DUOD,
DUOD,
FANT,
FANT,
FANT,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
MAUR,
STEF,
STEF,
STEF,
MAUR,
ZOBE,
MAUR,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
DUCA,
DUCA,
DUCA,
DUCA,
DUCA,
DUCA,
DUCA,
DUCA,
STEF,
STEF,
MARC,
MAUR,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
FISO,
FISO,
FISO,
FISO,
FISO,
FISO,
FISO,
FISO,
FISO,
FISO,
STEF,
STEF,
STEF,
STEF,
STEF,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
MOIS,
ZOBE,
MAUR,
MAUR,
MAUR,
ROMA,
MEGI,
SILV,
RAGU,
CHIO,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
GIOB,
GIOB,
GIOB,
GIOB,
GIOB,
GREG,
CARM,
CARM,
CARM,
GERE,
GERE,
GERE,
ANDR,
,
GESU,
VALV,
SVIO,
SPIR,
SPIR,
SPIR,
PANA,
BIRI,
CANC,
ACCA,
SILV,
POLO,
LEON,
LEON,
SERV,
MARZ,
ORIO,
ORIO,
CERC,
BARN,
BARN,
BARN,
BARN,
TOLE,
ROMA,
ROMA,
ROMA,
ZANI,
EUFE,
FRAR,
TOLE,
ZAND,
FILI,
FILI,
MALC,
BRAZ,
FAVA,
ROMA,
ROMA,
FORM,
FORM,
FORM,
FRAR,
MARC,
CASS,
STAE,
STAE,
,
,
MATE,
MATE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
GERE,
MACE,
EUFE,
EUFE,
EUFE,
EUFE,
EUFE,
PAPA,
ELEN,
ELEN,
ZAND,
ORIO,
ORIO,
STAE,
POLO,
POLO,
POLO,
POLO,
POLO,
POLO,
NOMB,
PIER,
PIER,
PIER,
GIOB,
BRAZ,
BRAZ,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
ORME,
FAVA,
FAVA,
FAVA,
FAVA,
VALV,
VALV,
CANC,
SENS,
ANA,
ACCA,
TOLE,
ROMA,
ZANI,
ORIO,
FRAR,
CARM,
MAUR,
MISE,
CARM,
APOS,
SPIR,
CARM,
ZAND,
FRAR,
EUFE,
MELO,
RAGU,
ZANI,
CHIO,
SENS,
LEON,
GHET,
ANZO,
MAUR,
ROMA,
NOMB,
CARM,
ANZO,
STEF,
GERE,
VALV,
VALV,
TOLE,
GREG,
SVIO,
SVIO,
MIRA,
ROMA,
ZAND,
ORIO,
ORIO,
ORIO,
ORIO,
ORIO,
ORIO,
ORIO,
ORIO,
SILV,
SILV,
SILV,
SILV,
SILV,
EUFE,
EUFE,
EUFE,
POLO,
POLO,
NOMB,
FRAR,
FRAR,
ROMA,
ROMA,
MAGG,
MAGG,
SPIR,
SPIR,
SPIR,
SPIR,
CERE,
RAGU,
RAGU,
RAGU,
RAGU,
RAGU,
RAGU,
CERE,
CERE,
CARM,
CARM,
CARM,
CARM,
CARM,
CARM,
CARM,
CARM,
ACCA,
ACCA,
ACCA,
ACCA,
SVIO,
SVIO,
SVIO,
SVIO,
BARN,
BARN,
BARN,
BARN,
BARN,
CERC,
ACCA,
ACCA,
VIGN,
VIGN,
ZANI,
SEVE,
FORM,
DANI,
ANA,
TERN,
TERN,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
LORE,
LORE,
LORE,
LORE,
LORE,
BRAG,
BRAG,
LORE,
SEVE,
SEVE,
FAVA,
QUER,
QUER,
QUER,
QUER,
QUER,
FILI,
FAVA,
ISEP,
ISEP,
ORTO,
ORTO,
ORTO,
ORTO,
ORTO,
CHIO,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
LEON,
FELI,
FELI,
APOS,
APOS,
APOS,
GERE,
GERE,
GERE,
GERE,
GERE,
GESU,
GESU,
GESU,
GESU,
GESU,
GESU,
BIRI,
BIRI,
BIRI,
BIRI,
BIRI,
BIRI,
BIRI,
BIRI,
BIRI,
BIRI,
GRIS,
PANA,
MADD,
FOSC,
MADD,
MADD,
MADD,
MADD,
MADD,
MADD,
SENS,
SENS,
SENS,
ALVI,
ALVI,
GERE,
ANDR,
CORR,
CORR,
RACC,
RACC,
CORR,
RACC,
APOS,
APOS,
APOS,
APOS,
MARZ,
MARZ,
GHET,
GHET,
GHET,
LEON,
LEON,
PANA,
PANA,
PANA,
GALL,
GALL,
MARC,
LUCA,
ANZO,
ANZO,
LUCA,
MARC,
MARC,
ANZO,
STEF,
STEF,
STEF,
MOIS,
MAUR,
MAUR,
STEF,
,
,
,
,
DUCA,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
STEF,
LEON,
APOS,
CANC,
APOS,
APOS,
POLO,
POLO,
SENS,
ROMA,
QUER,
ROMA,
MATE,
2TOR,
2TOR,
2TOR,
2TOR,
STAE,
2TOR,
2TOR,
FRAR,
,
,
,
,
SILV,
MELO,
MELO,
NICO,
TROV,
NICO,
LEON,
LEON,
LEON,
GERE,
GERE,
GERE,
MISE,
ZAND,
ALVI,
ZAND,
ACCA,
ACCA,
ACCA,
EUFE,
EUFE,
EUFE,
ISEP,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
MACE,
CANC,
ZAND,
CASS,
CARM,
CARM,
RUGA,
ANA,
ANA,
ANA,
ANA,
ANA,
ANA,
LEON,
LEON,
LEON,
LEON,
LEON,
STAE,
STAE,
FRAR,
SILV,
NOMB,
FRAR,
NOMB,
PANT,
PANT,
GREG,
SPIR,
RAGU,
MAGG,
CARM,
CARM,
BARN,
VIGN,
VIGN,
BRAG,
DANI,
ORTO,
CHIO,
GIRO,
GERE,
LUCA,
MELO,
MARC,
MELO,
MELO,
GARZ,
MELO,
MELO,
MARZ,
MARZ,
MARC,
MOIS,
ROMA,
FRAR,
TOLE,
MARC,
MELO,
ZAND,
ZAND,
ZAND,
NOMB,
NOMB,
CARM,
CARM,
EUFE,
EUFE,
MAGG,
STAE,
ZANI,
BARN,
BARN,
ZANI,
ZANI,
PALA,
PALA,
PALA,
TERN,
TERN,
TERN,
LEON,
BRAG,
GESU,
BIRI,
LEON,
BIRI,
BRAG,
CANC,
LORE,
LORE,
LORE,
LEON,
LORE,
LORE,
LORE,
GERE,
LORE,
LORE,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
APOS,
APOS,
MARC,
APOS,
SART,
BRAG,
BRAG,
BRAG,
BRAG,
BRAG,
ANA,
GERE,
GERE,
CANC,
BRAZ,
SENS,
MISE,
GERE,
LEON,
GERE,
ANZO,
STEF,
STEF,
APOS,
STEF,
FORM,
POLO,
POLO,
FAVA,
FORM,
FAVA,
FAVA,
FRAR,
GERE,
GERE,
GERE,
MADD,
MADD,
MOIS,
RAGU,
CARM,
BARN,
BARN,
ORME,
DUOD,
FRAR,
FRAR,
FRAR,
SPIR,
BIRI,
CHIO,
BORT,
BORT,
FELI,
DUCA,
STEF,
DUCA,
DUCA,
DUCA,
FRAR,
SILV,
SILV,
CARM,
RACC,
RACC,
ANZO,
MAGG,
FAVA,
MAGG,
FAVA,
FAVA,
GARZ,
ANZO,
FAVA,
FAVA,
GERE,
GRIS,
ORTO,
CANC,
FILI,
FILI,
FILI,
MORI,
MORI,
FILI,
BRAZ,
ALVI,
STEF,
STEF,
PANT,
EUFE,
EUFE,
EUFE,
ROMA,
EUFE,
FILI,
ZACC,
LUCA,
LUCA,
LUCA,
LUCA,
QUER,
SEVE,
SEVE,
GESU,
GESU,
GESU,
FORM,
MARI,
ACCA,
ISEP,
ANA,
ISEP,
BRAG,
TOLE,
TROV,
CANC,
GALL,
CANC,
LEON,
GALL,
MISE,
APOS,
CANC,
GALL,
MACE,
LEON,
LEON,
LEON,
GIOB,
LEON,
MARC,
MARC,
TOLE,
CONV,
STUC,
ZANI,
ZANI,
APOS,
ZANI,
ZITT,
ZITT,
PANA,
ZITT,
ZITT,
JUNG,
JUNG,
JUNG,
JUNG,
JUNG,
PANA,
EUFE,
EUFE,
ZAND,
SILV,
SILV,
SILV,
TRON,
TRON,
TRON,
TRON,
BIRI,
MACE,
GERE,
GERE,
NOMB,
SCRZ,
SCRZ,
SCRZ,
MAGG,
STAE,
ZITT,
ZITT,
ZITT,
ZITT,
BARN,
BARN,
BARN,
MART,
MART,
FILI,
PALA,
LEON,
GERE,
MACE,
GIOB,
ROMA,
TRON,
TRON,
TRON,
TRON,
VALV,
MAUR,
BIRI,
BRAG,
ELEN,
ELEN,
ELEN,
ELEN,
CERC,
SEBA,
ELEN,
LORE,
GERE,
MARI,
MARI,
MRTN,
FANT,
MOIS,
RUGA,
VIGN,
VIGN,
MACE,
MACE,
VIGN,
MACE,
VIGN,
LEON,
MAUR,
FILI,
BIRI,
GERE,
ANZO,
ROMA,
