short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
ANZO-146,Bg,12.57,0.85,138.73
ANZO-147,SU,13.75,0.85,14.29
ANZO-148,Nr,0.0,0.75,483.53
ANZO-149,Bg,17.7,0.85,260.42
ANZO-150,fa,16.38,0.85,177.9
ANZO-151,B,0.0,0.0,119.3
ANZO-152,Ne,10.11,0.68,130.62
ANZO-153,C,16.47,0.75,557.03
ANZO-154,C,0.0,0.75,413.24
ANZO-155,C,9.22,0.75,56.97
ANZO-156,C,10.8,0.65,272.53
ANZO-157,C,0.0,0.0,226.26
ANZO-158,C,0.0,0.75,634.83
ANZO-159,Bg,9999.0,0.0,683.15
ANZO-160,Bg,0.0,0.0,27.13
ANZO-161,Bg,0.0,0.0,34.55
ANZO-162,A,10.67,0.95,21.11
ANZO-163,A,0.0,0.0,23.39
ANZO-164,A,0.0,0.0,18.91
ANZO-165,A,20.0,0.95,112.09
ANZO-166,A,17.4,0.95,278.17
ANZO-167,A,5.4,0.95,12.77
ANZO-168,A,7.83,0.95,35.02
ANZO-169,SU,15.86,0.85,293.79
ANZO-170,Bg,0.0,0.0,192.76
ANZO-171,B,8.68,0.95,75.26
ANZO-172,D,12.0,1.05,237.53
ANZO-173,C,15.28,1.05,764.12
ANZO-174,C,7.0,0.95,243.7
ANZO-175,C,0.0,0.0,196.98
ANZO-176,B,12.35,0.95,74.19
ANZO-177,C,9.78,0.95,12.29
ANZO-178,pt,16.55,1.15,194.17
ANZO~NO_BUILDING,,,,
