Full_sesti,short_alias
CS4193,FILI-131
CS4194,FILI-131
CS4195,FILI-131
CS4196,FILI-131
CS4197,FILI-131
CS4198,FILI-131
CS4199,FILI-131
CS4209,FILI-019
CS4210,FILI-020
CS4211,FILI-020
CS4212,FILI-020
CS4213,FILI-020
CS4214,FILI-020
CS4215,FILI-020
CS4216,FILI-020
CS4217,FILI-020
CS4218,FILI-020
CS4219,FILI-020
CS4220,FILI-020
CS4221,FILI-021
CS4222,FILI-021
CS4223,FILI-025
CS4224,FILI-025
CS4225,FILI-024
CS4226,FILI-024
CS4227,FILI-033
CS4228,FILI-034
CS4229,FILI-034
CS4230,FILI-035
CS4231,FILI-035
CS4232,FILI-036
CS4232A,FILI-036
CS4233,FILI-049
CS4234,FILI-049
CS4234A,FILI-049
CS4235,FILI-048
CS4236,FILI-048
CS4237,FILI-047
CS4237A,FILI-047
CS4238,FILI-046
CS4239,
CS4240,FILI-016
CS4241,
CS4242,FILI-029
CS4242A,FILI-028
CS4243,FILI-027
CS4244,FILI-027
CS4246,FILI-027
CS4247,FILI-032
CS4247A,FILI-032
CS4248,FILI-032
CS4249,FILI-032
CS4250,FILI-031
CS4251,FILI-031
CS4252,FILI-031
CS4253,FILI-053
CS4253A,FILI-053
CS4254,FILI-053
CS4255,FILI-053
CS4256,FILI-053
CS4257,FILI-053
CS4258,FILI-053
CS4259,FILI-050
CS4260,FILI-050
CS4261,FILI-050
CS4262,FILI-050
CS4263,FILI-050
CS4263A,FILI-050
CS4264,FILI-050
CS4265,FILI-050
CS4266,FILI-069
CS4267,FILI-069
CS4268,FILI-070
CS4269,FILI-071
CS4269A,FILI-071
CS4270,FILI-071
CS4271,FILI-071
CS4272,FILI-072
CS4275,FILI-066
CS4276,FILI-066
CS4278,FILI-067
CS4279,FILI-067
CS4280,FILI-068
CS4280A,FILI-067
CS4281,FILI-067
CS4281A,FILI-068
CS4282,FILI-067
CS4283,FILI-067
CS4284,FILI-067
CS4285,FILI-067
CS4286,FILI-067
CS4287,FILI-067
CS4288,FILI-067
CS4289,FILI-067
CS4289A,FILI-067
CS4290,FILI-066
CS4290A,FILI-066
CS4291,FILI-066
CS4292,FILI-066
CS4293,FILI-066
CS4293A,FILI-065
CS4294,FILI-065
CS4295,FILI-065
CS4297,FILI-064
CS4298,FILI-064
CS4299,FILI-060
CS4300,FILI-060
CS4301,FILI-060
CS4302,FILI-060
CS4303,FILI-013
CS4304,FILI-012
CS4305,FILI-012
CS4306,FILI-012
CS4307,FILI-012
CS4308,FILI-012
CS4309,FILI-014
CS4310,FILI-014
