short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
BRAG-144,Bg,0.0,0.0,131.42
BRAG-145,Bg,0.0,0.0,140.04
BRAG-146,C,20.11,1.15,435.51
BRAG-147,Or,11.0,1.15,224.88
BRAG-148,Or,7.6,1.15,41.76
BRAG-149,Or,9.36,1.15,69.38
BRAG-150,Nr,4.23,1.15,89.3
BRAG-151,Ne,12.97,1.15,123.35
BRAG-152,B,14.23,0.95,162.91
BRAG-153,fa,0.0,0.0,75.47
BRAG-154,fa,12.66,0.95,68.1
BRAG-155,fa,9.56,0.95,150.37
BRAG-156,B1,9.4,0.95,76.99
BRAG-157,Bg,0.0,0.0,52.77
BRAG-158,B1,13.27,0.95,166.42
BRAG-159, ,0.0,0.0,135.16
BRAG-160,C,9999.0,0.95,486.8
BRAG-161,B,9999.0,1.05,5782.94
BRAG-162,D,9999.0,1.15,5249.88
BRAG-163,Nr,9999.0,1.15,5122.98
BRAG-164,Nr,9999.0,1.15,4955.88
BRAG-165,Or,13.38,1.15,202.96
BRAG-166,D,0.0,0.0,104.86
BRAG-167,D,12.65,1.15,92.32
BRAG-168,B,10.42,1.15,136.75
BRAG-169,A,7.03,1.15,88.14
BRAG-170,B,12.47,1.15,195.38
BRAG-171,B,13.22,1.25,64.86
BRAG-172,A1,14.0,1.15,83.24
BRAG-173,B,13.7,1.15,73.83
BRAG-174,B,10.25,1.15,77.43
BRAG-175,B,0.0,0.0,81.51
BRAG-176,fa,0.0,0.0,79.23
BRAG-177,A,8.9,1.15,19.22
BRAG-178,A,0.0,0.0,12.28
BRAG-179,C,10.0,1.15,60.15
BRAG-180,fa,0.0,0.0,22.03
BRAG-181,B,0.0,0.0,24.17
BRAG-182,B,7.71,1.15,48.12
BRAG-183,A,6.95,1.15,34.45
BRAG-184,C,0.0,0.0,8.85
BRAG-185,C,4.7,1.55,12.61
BRAG-186,Nd,5.7,1.55,30.12
BRAG-187,Nd,7.9,1.55,111.87
BRAG-188, ,4.04,1.55,12.72
BRAG-189,D,11.256,1.25,76.24
BRAG-190,pt,10.65,1.25,58.88
BRAG-191,pt,10.63,1.25,68.43
BRAG-192,A,0.0,0.0,0.0
BRAG-193,Nd,0.0,0.0,0.0
BRAG-194,Nr,11.27,1.15,268.29
BRAG-195,D,12.21,1.15,188.93
BRAG-196,Nr,13.12,1.15,257.91
BRAG-197,B,10.91,1.15,104.65
BRAG-198,Ne,10.5,1.55,129.45
BRAG-199,D,13.15,1.55,301.77
BRAG-200,B,9.9,1.15,52.54
BRAG-201,C,9.75,1.15,61.88
BRAG-202,B1,9.84,1.15,83.11
BRAG-203,fa,3.55,1.15,15.02
BRAG-204,B1,0.0,0.0,45.78
BRAG-205,B1,9.55,1.15,48.36
BRAG-206,B1,14.25,1.15,103.61
BRAG-207,A1,0.0,0.0,45.75
BRAG-208,A1,0.0,0.0,56.95
BRAG-209,B1,9.77,1.25,46.04
BRAG-210,fa,4.43,1.25,45.63
BRAG-211,fa,0.0,1.15,119.78
BRAG-212,B,10.48,1.05,150.28
BRAG-213,fa,10.87,1.15,112.93
BRAG-214,A,0.0,0.0,39.01
BRAG-215,B1,10.42,1.25,97.09
BRAG-216,B,0.0,1.25,38.64
BRAG-217,A1,13.02,1.15,39.58
BRAG-218,Or,0.0,0.0,69.8
BRAG-219,Or,0.0,0.0,58.94
BRAG-220,C,4.44,1.05,74.58
BRAG-221,C,0.0,1.55,13.34
BRAG-222,C,19.55,1.55,778.1
BRAG-223,C,17.74,1.15,375.5
BRAG-224,A1,16.5,1.4,259.29
BRAG-225,A1,9.6,1.15,59.06
BRAG-226,B,10.3,1.25,64.77
BRAG-227,Ne,12.01,1.25,459.33
BRAG-228,Ne,3.74,1.15,64.0
BRAG-229,B1,10.12,1.15,58.97
BRAG-230,B1,10.38,1.15,51.51
BRAG-231,Bg,11.22,1.15,158.37
BRAG-232,A,6.68,1.05,31.96
BRAG-233,A,11.23,1.05,30.09
BRAG-234,Bg,10.04,1.05,54.45
BRAG-235,Bg,13.67,1.05,70.55
BRAG-236,Ne,7.3,1.05,46.63
BRAG-237,A,12.28,1.05,86.28
BRAG-238,A,8.63,1.05,45.08
BRAG-239,B,10.04,1.05,106.42
BRAG-240,C,0.0,0.0,194.88
BRAG-241,Bg,0.0,0.0,89.21
BRAG-242,A,0.0,0.0,90.01
BRAG-243, ,4.95,0.95,49.09
BRAG-244,A,7.05,0.95,71.81
BRAG-245,Bg,9999.0,0.95,290.66
BRAG-246,Bg,0.0,0.0,56.47
BRAG-247,B,10.04,0.95,136.61
BRAG-248,pt,10.54,0.95,114.75
BRAG-249, ,0.0,0.0,99.31
BRAG-250,Or,13.04,0.95,91.46
BRAG-251,B1,9.59,1.05,67.34
BRAG-252,A,10.23,1.05,54.09
BRAG-253,A,12.69,1.05,208.99
BRAG-254,pt,8.29,1.15,110.98
BRAG-255,Ne,10.88,1.25,78.82
BRAG-256,Ne,9999.0,0.0,158.37
BRAG-257,C,16.3,1.05,108.94
BRAG-258,Or,9.74,1.05,80.18
BRAG-259,B,7.34,0.95,49.51
BRAG-260, ,0.0,0.0,43.35
BRAG-261, ,8.25,0.95,48.22
BRAG-262,pt,0.0,0.95,383.18
BRAG-263,Bg,0.0,0.0,267.23
BRAG-264,D,11.67,1.05,238.99
BRAG-265,B1,10.7,1.05,62.81
BRAG-266,Ne,14.04,1.05,140.45
BRAG-267,C,10.7,0.95,114.48
BRAG-268,Or,8.12,0.95,120.11
BRAG-269,C,11.6,0.75,363.02
BRAG-270,C,10.42,0.95,123.71
BRAG-271, ,9999.0,0.95,486.52
BRAG-272, ,0.0,0.95,12.91
BRAG-273,C,9999.0,0.95,138.95
BRAG-274, ,9.7,0.75,378.12
BRAG-275, ,11.72,0.75,18.99
BRAG-276,fa,8.47,0.75,32.03
BRAG-277,A,0.0,0.0,20.33
BRAG-278,C,0.0,0.0,207.05
BRAG-279,fa,10.02,0.75,86.82
BRAG-280,C,16.42,1.15,177.74
BRAG-281,C,9.65,0.75,94.52
BRAG-282,A,12.45,0.75,83.68
BRAG-283,Knt,4.0,0.75,43.07
BRAG-284,C,0.0,0.0,89.73
BRAG-285,B,12.5,0.75,33.31
BRAG-286,B,14.3,0.75,157.16
BRAG-287,B,14.8,0.75,143.5
BRAG-288,B,13.75,0.85,167.68
BRAG-289,Bg,13.0,0.85,162.0
BRAG-290,C,14.59,0.95,98.12
BRAG-291,Bg,12.9,0.95,106.34
BRAG-292,Bg,9.21,0.95,63.43
BRAG-293,Bg,14.0,0.95,329.81
BRAG-294,A1,8.0,0.95,56.31
BRAG-295,Ne,6.46,0.95,48.8
BRAG-296,A1,6.8,0.95,51.56
BRAG-297,A1,0.0,0.0,47.84
BRAG-298,A1,9.0,0.95,49.26
BRAG-299,C,13.52,1.05,97.45
BRAG-300,C,9.93,1.05,282.66
BRAG-301,Kt,10.48,0.95,97.74
BRAG-302,A1,5.77,0.95,43.27
BRAG-303,A,10.65,0.95,48.86
BRAG-304,A,9.27,0.95,27.35
BRAG-305,A,8.27,0.95,24.66
BRAG-306,A,9.6,0.95,46.22
BRAG-307,B,12.47,0.95,78.17
BRAG-308,pt,9.87,0.95,109.83
BRAG-309,B,10.0,0.95,177.39
BRAG-310,B,14.35,1.05,145.1
BRAG-311,A,10.4,1.05,62.08
BRAG-312,A,13.47,1.05,89.12
