short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
CARM-149,Nd,10.46,1.25,211.42
CARM-150,Nd,4.0,1.05,30.25
CARM-151,Knt,5.48,1.15,77.54
CARM-152,fa,8.06,1.15,85.48
CARM-153,fa,9.6,1.15,73.13
CARM-154,O,11.9,1.05,188.48
CARM-155,fa,7.52,1.05,39.49
CARM-156,fa,0.0,0.0,81.65
CARM-157,Ne,10.55,1.05,188.37
CARM-158,A1,0.0,0.0,73.53
CARM-159,A1,7.41,1.05,81.33
CARM-160,B,0.0,1.05,63.34
CARM-161,B1,10.4,1.05,72.19
CARM-162,A1,9.74,0.95,199.92
CARM-163,A,9.77,0.85,57.2
CARM-164,A,9.28,0.85,34.73
CARM-165,fa,8.1,0.75,27.85
CARM-166, ,9.72,0.75,88.11
CARM-167,A1,7.11,1.05,76.24
CARM-168,A,11.67,0.75,295.3
CARM-169,A,8.8,0.75,48.95
CARM-170,fa,11.48,0.75,196.65
CARM-171,C,7.9,0.75,68.77
CARM-172,A,10.25,0.65,439.15
CARM-173, ,9.85,0.65,47.49
CARM-174, ,11.3,0.75,45.21
CARM-175, ,9999.0,0.95,3244.82
CARM-176,A,0.0,0.0,18.87
CARM-177,A,9999.0,0.75,334.41
CARM-178,Nr,11.12,0.75,225.97
CARM-179,C,8.74,0.75,208.88
CARM-180,A,14.8,0.75,432.39
CARM-181,A,5.49,0.85,102.75
CARM-182,B,0.0,0.85,112.08
CARM-183,B,3.64,1.25,24.54
CARM-184,C,8.57,0.85,380.77
CARM-185,C,9.15,1.25,110.94
CARM-186,Nr,6.7,1.35,25.2
CARM-187,Nr,0.0,0.0,80.52
CARM-188,Nr,3.6,1.15,48.87
CARM-189,A1,12.5,0.95,48.89
CARM-190,A1,10.35,0.95,28.68
CARM-191,pt,11.05,0.95,71.47
CARM-192,B,9999.0,0.95,3184.06
CARM-193,B,4.07,0.65,16.79
CARM-194,C,11.3,0.75,117.57
CARM-195,A1,11.3,0.75,78.07
CARM-196,A1,8.3,0.95,48.34
CARM-197,A1,0.0,0.0,47.44
CARM-198, ,0.0,0.0,63.05
CARM-199, ,10.28,0.95,118.01
CARM-200,Nd,9999.0,0.85,3182.95
CARM-201,B1,8.58,0.95,134.16
CARM-202,B,8.1,0.85,80.49
CARM-203,A1,0.0,0.0,61.02
CARM-204,A1,6.48,0.85,61.67
CARM-205,B1,9999.0,0.85,97.19
CARM-206,A1,9999.0,0.75,26194.22
CARM-207,Or,9999.0,0.75,26012.5
CARM-208,A1,4.07,0.75,101.68
CARM-209,A1,0.0,0.0,46.98
CARM-210,A1,0.0,0.0,84.15
CARM-211,B1,0.0,0.85,49.96
CARM-212,Or,8.5,0.85,153.01
CARM-213,A1,0.0,0.0,51.17
CARM-214,A1,8.07,0.85,49.34
CARM-215,Or,0.0,0.0,70.88
CARM-216,B,9999.0,0.0,131.86
CARM-217,C,9999.0,0.95,26207.44
CARM-218,C,9999.0,0.85,25083.72
CARM-219,A,9999.0,0.85,97.61
CARM-220,B,9999.0,0.0,147.93
CARM-221,B,9999.0,1.05,26362.58
CARM-222, ,6.4,0.85,15.51
CARM-223,Nd,4.05,0.85,55.28
CARM-224,C,12.15,0.85,85.1
CARM-225,C,9.45,0.85,118.94
CARM-226,Nr,8.79,1.15,17.33
CARM-227,Nr,5.56,1.15,115.71
CARM-228,SU,7.35,1.15,47.34
CARM-229,SU,0.0,0.0,75.98
CARM-230,Ne,10.95,1.15,118.94
CARM-231,Bg,8.07,1.95,222.0
CARM-232,fa,9.57,1.05,178.45
CARM-233,Bg,11.28,1.05,122.61
CARM-234,Bg,12.05,0.75,208.15
CARM-235,Bg,13.05,0.75,280.1
CARM-236,SU/Nr,0.0,0.85,92.5
CARM-237,SU/Nr,11.68,0.85,110.25
CARM-238,C,8.35,1.15,200.75
CARM-239,fa,0.0,0.65,1274.19
CARM-240,A,13.1,0.75,161.3
CARM-241,Bg,0.0,0.0,71.72
CARM-242,Bg,0.0,0.0,104.28
CARM-243,pt,9999.0,0.95,27083.68
CARM-244,A1,9999.0,0.95,27070.84
CARM-245,A1,9999.0,0.95,27193.38
CARM-246,A1,8.72,0.85,198.28
CARM-247,SU,12.12,0.85,207.66
CARM-248,Nr,9999.0,1.15,26790.68
CARM-249,A1,0.0,0.0,62.99
CARM-250,Nr,12.46,1.35,285.88
CARM-251,Nr,12.55,1.35,186.81
CARM-252,Ka,9999.0,0.75,25777.7
CARM-253,Nd,9999.0,0.75,25693.36
CARM-254,SU,51.56,0.95,37.65
CARM-255,SU,9.49,0.95,158.86
CARM-256,SU,4.5,0.95,44.24
CARM-257,Kt,7.77,0.95,107.77
CARM-258,SU,5.07,0.95,28.15
CARM-259,D,0.0,0.0,182.42
CARM-260,Or,14.76,0.85,243.26
CARM-261,A,5.75,1.05,87.93
CARM-262,A,0.0,0.0,37.81
CARM-263,A,0.0,0.0,44.25
CARM-264,A,9.5,1.05,25.39
CARM-265,A,7.68,1.05,29.78
CARM-266,Nr,4.22,0.85,62.71
CARM-267,C,0.0,0.0,276.03
CARM-268,C,14.5,0.85,161.83
CARM-269,fa,11.5,0.85,152.83
CARM-270,C,11.68,0.85,77.31
CARM-271,B,0.0,0.85,155.97
CARM-272,pt,13.16,0.95,93.33
CARM-273,C,9.45,0.95,82.87
CARM-274,pt,13.64,0.95,93.57
CARM-275,Bg,10.14,1.05,349.39
CARM-276,Bg,0.0,0.0,180.39
CARM-277,C,9.96,1.14,182.77
CARM-278,B,13.04,1.15,142.48
CARM-279,Bg,11.06,1.15,197.15
CARM-280,fa,10.12,1.15,205.12
CARM-281,fa,12.5,1.15,86.98
CARM-282,fa,0.0,0.0,81.91
CARM-283,B,10.13,1.15,73.7
