short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
POLO-001,C,0.0,1.25,508.31
POLO-002,C,0.0,1.05,259.07
POLO-003,C,9999.0,0.0,531.89
POLO-004, ,15.05,1.15,18.25
POLO-005,Bg,17.43,1.05,358.63
POLO-006,C,15.0,0.95,420.53
POLO-007,C,0.0,0.0,441.11
POLO-008,C,17.26,0.95,612.16
POLO-009,C,20.8,1.05,519.78
POLO-010,C,0.0,1.05,542.71
POLO-011,fa,14.46,1.15,170.09
POLO-012,Bg,0.0,0.0,108.48
POLO-013,C,10.5,1.15,44.61
POLO-014,C,14.49,1.15,582.21
POLO-015,C,0.0,0.0,78.08
POLO-016,C,0.0,0.0,72.3
POLO-017,C,0.0,0.0,69.09
POLO-018,C,16.95,1.15,462.06
POLO-019,C,0.0,0.0,77.54
POLO-020,Bg,12.65,1.05,76.82
POLO-021,Ne,4.0,1.05,262.16
POLO-022, ,9.36,1.15,352.82
POLO-023, ,6.0,1.15,19.28
POLO-024,C,6.7,1.15,59.97
POLO-025,C,0.0,1.15,62.63
POLO-026,C,0.0,0.0,77.89
POLO-027,C,0.0,0.0,99.43
POLO-028,C,25.0,1.15,1055.85
POLO-029,Ka,6.5,1.05,76.15
POLO-030,C,3.94,1.05,63.84
POLO-031,Ka,9.11,1.05,221.86
POLO-032,B,15.2,1.05,222.82
POLO-033,B,15.36,1.05,320.31
POLO-034,Bg,9999.0,1.05,399.74
POLO-035,D,15.92,1.05,224.67
POLO-036,Ka,0.0,1.05,123.55
POLO-037,B1,9.53,1.05,92.1
POLO-038,A1,13.36,1.05,149.7
POLO-039,Bg,0.0,1.05,674.85
POLO-040,B,9999.0,1.05,39312.49
POLO-041,SU,9999.0,1.05,39118.99
POLO-042,C,21.28,1.25,565.57
POLO-043,C,21.33,1.15,29.7
POLO-044,pt,15.58,1.05,229.12
POLO-045,B,0.0,0.0,83.67
POLO-046,C,19.18,0.95,410.47
POLO-047,Bg,0.0,0.0,177.96
POLO-048,Bg,15.24,1.05,163.51
POLO-049,B,14.0,1.05,93.89
POLO-050,B,13.72,1.15,73.79
POLO-051, ,15.04,1.15,337.69
POLO-052,B,15.69,1.15,129.62
POLO-053, ,11.5,1.05,92.83
POLO-054,pt,10.66,1.15,126.69
POLO-055,C,12.76,1.15,145.94
POLO-056,C,9999.0,1.15,37592.07
POLO-057,B,12.35,1.15,76.9
POLO-058,pt,11.56,1.15,143.89
POLO-059,B,7.65,0.85,11.94
POLO-060, ,13.1,1.15,106.04
POLO-061,Ne,9999.0,1.15,37685.33
POLO-062,Ne,10.0,1.05,48.24
POLO-063,pt,12.4,1.05,93.1
POLO-064,Nd,3.78,1.11,11.99
POLO-065,Or,7.12,1.05,97.76
POLO-066,Nd,0.0,0.0,176.33
POLO-067,A1,14.0,1.05,43.92
POLO-068,SU,29.97,1.05,28.88
POLO-069, ,13.0,1.05,200.18
POLO-070,fa,10.62,1.05,129.66
POLO-071,A1,14.5,1.05,195.48
POLO-072,A1,6.2,1.05,183.37
POLO-073,fa,0.0,1.03,20.55
POLO-074,B,11.0,0.95,55.86
POLO-075,pt,7.5,1.05,86.76
POLO-076,pt,10.62,1.05,116.58
POLO-077,B,0.0,0.0,89.01
POLO-078,pt,12.04,1.05,106.38
POLO-079,A1,10.68,1.05,133.51
POLO-080,B,13.86,0.95,193.87
POLO-081,pt,12.5,1.05,194.39
POLO-082,pt,0.0,0.0,74.15
POLO-083,pt,10.66,1.05,91.51
POLO-084,Ne,11.12,1.05,79.3
POLO-085,Ne,15.57,0.95,463.67
POLO-086,C,18.54,0.85,600.13
POLO-087,pt,15.2,1.05,339.33
POLO-088,Bg,16.27,0.85,110.93
POLO-089,Bg,0.0,0.0,173.89
POLO-090,pt,9999.0,0.85,546.07
POLO-091,C,0.0,0.0,94.4
POLO-092,Bg,0.0,1.05,493.07
POLO-093,C,21.27,0.85,571.03
POLO-094,Bg,6.22,1.05,35.82
POLO-095,C,9999.0,1.05,166.61
POLO-096,fa,10.79,1.05,35.81
POLO-097,pt,8.5,0.85,85.01
POLO-098,Kna,9.57,1.05,203.03
POLO-099,Kna,16.08,1.05,96.53
POLO-100,fa,20.66,0.85,681.07
POLO~NO_BUILDING,,,,
