Full_sesti,short_alias
CN4103,ANDR-040
CN4103A,ANDR-040
CN4104,ANDR-040
CN4104A,ANDR-040
CN4104B,ANDR-040
CN4105,ANDR-040
CN4105A,ANDR-040
CN4105B,ANDR-039
CN4106,ANDR-039
CN4107,ANDR-039
CN4108,ANDR-038
CN4108A,ANDR-038
CN4109,ANDR-037
CN4110,ANDR-036
CN4111,ANDR-036
CN4112,ANDR-035
CN4113,
CN4114,
CN4115,
CN4115A,ANDR-004
CN4116,ANDR-004
CN4117,ANDR-004
CN4117A,ANDR-004
CN4118,ANDR-004
CN4119,ANDR-005
CN4119A,ANDR-004
CN4120,ANDR-006
CN4121,ANDR-007
CN4122,ANDR-009
CN4125,
CN4127,ANDR-010
CN4128,ANDR-011
CN4129,ANDR-011
CN4130,ANDR-012
CN4131,ANDR-012
CN4131B,ANDR-012
CN4132,
CN4132A,ANDR-025
CN4132C,ANDR-018
CN4133,ANDR-025
CN4134,ANDR-024
CN4135,ANDR-024
CN4136,ANDR-024
CN4136A,ANDR-024
CN4137,ANDR-024
CN4138,ANDR-023
CN4139,ANDR-022
CN4139A,ANDR-022
CN4140,
CN4140A,ANDR-021
CN4141,ANDR-017
CN4142,ANDR-016
CN4143,ANDR-015
CN4143A,ANDR-014
CN4143B,ANDR-014
CN4144,ANDR-013
CN4145,ANDR-017
CN4146,ANDR-013
CN4146A,ANDR-013
