Full_sesti,short_alias
GD952,ZITT-124
GD953,ZITT-124
GD954,ZITT-124
GD955,ZITT-124
GD955B,ZITT-112
GD955C,ZITT-112
GD955D,ZITT-112
GD955E,ZITT-123
GD955F,ZITT-123
GD955G,
GD955H,
GD955L,ZITT-122
GD955M,ZITT-122
GD955N,ZITT-122
GD955Q,ZITT-113
GD956,ZITT-124
GD957,ZITT-131
GD958,ZITT-131
GD959,ZITT-133
GD960,ZITT-133
GD961,ZITT-135
GD962,ZITT-135
GD963,ZITT-136
GD964,ZITT-131
GD965,ZITT-136
GD966,ZITT-136
GD967,ZITT-136
GD968,ZITT-136
GD969,ZITT-136
GD970,ZITT-136
GD971,ZITT-136
GD972,
GD973,ZITT-134
GD974,
GD975,ZITT-134
GD976,
GD977,
