short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
ORIO-145,C,14.23,0.85,141.96
ORIO-146,Nd,3.11,0.85,15.67
ORIO-147,B,11.24,0.85,62.5
ORIO-148,B,13.6,0.85,231.94
ORIO-149,C,12.0,0.95,298.92
ORIO-150,Knt,9999.0,0.95,499.91
ORIO-151,Knt,9999.0,1.15,324.33
ORIO-152,Knt,9999.0,0.95,551.45
ORIO-153,Knt,0.0,1.05,65.51
ORIO-154,C,15.59,0.85,233.34
ORIO-155,C,13.1,0.85,228.14
ORIO-156,C,12.79,1.05,208.02
ORIO-157,C,14.97,0.85,275.02
ORIO-158,C,15.96,0.85,164.84
ORIO-159,B1,9999.0,0.85,32179.33
ORIO-160,C,16.23,0.85,230.18
ORIO-161,C,9999.0,0.85,168.45
ORIO-162,C,9999.0,0.0,1004.21
ORIO-163,fa,9999.0,1.15,216.26
ORIO-164,SU,9999.0,1.25,634.98
ORIO-165,C,0.0,0.0,83.49
ORIO-166,SU,0.0,0.0,95.21
ORIO-167,C,13.0,1.25,153.07
ORIO-168,SU,11.28,1.25,105.6
ORIO-169,C,9999.0,1.25,315.86
ORIO~NO_BUILDING,,,,
