Full_sesti,short_alias
CN1520,LEON-141
CN1521,LEON-136
CN1521A,
CN1522,LEON-136
CN1523,LEON-136
CN1523A,LEON-136
CN1523C,LEON-136
CN1524,LEON-136
CN1525,LEON-135
CN1526,LEON-135
CN1527,LEON-134
CN1527A,LEON-133
CN1528,LEON-133
CN1528A,LEON-132
CN1529,LEON-132
CN1529A,
CN1530,
CN1531,LEON-139
CN1532,LEON-139
CN1533,LEON-109
CN1534,LEON-435
CN1535,LEON-435
CN1535A,LEON-435
CN1536,LEON-110
CN1536A,LEON-110
CN1537,LEON-140
CN1538,LEON-140
CN1539,LEON-140
CN1540,LEON-131
CN1541,LEON-131
CN1542,LEON-131
CN1542A,LEON-131
CN1543,LEON-130
CN1544,LEON-130
CN1545,
CN1546,LEON-111
CN1548,LEON-112
CN1551,LEON-119
CN1552A,LEON-119
CN1552C,
CN1554,
CN1555,LEON-118
CN1556,LEON-118
CN1557,LEON-117
CN1557A,LEON-117
CN1558,LEON-120
CN1558A,LEON-120
CN1559,LEON-126
CN1560,LEON-125
CN1560A,LEON-124
CN1561,LEON-123
CN1562,LEON-122
CN1563,LEON-120
CN1563A,LEON-120
CN1564,LEON-120
CN1565,LEON-117
CN1566C,LEON-115
CN1566D,LEON-115
CN1566E,LEON-116
CN1567,LEON-129
CN1567B,
CN1567C,
CN1568,LEON-129
CN1569,LEON-128
CN1571,LEON-262
CN1572,LEON-262
CN1573,LEON-260
CN1573A,LEON-260
CN1573B,LEON-260
CN1574,LEON-261
CN1575,LEON-261
CN1576,
CN1577,LEON-216
CN1578,LEON-215
CN1579,LEON-259
CN1580,LEON-259
CN1580A,LEON-259
CN1580B,LEON-259
CN1581,LEON-212
CN1582,LEON-212
CN1584,LEON-263
CN1585,LEON-264
CN1586,LEON-265
CN1586A,LEON-265
CN1587,LEON-266
CN1588,LEON-266
CN1589,LEON-266
CN1590,LEON-266
CN1591,LEON-206
CN1591A,LEON-206
CN1592,LEON-206
CN1593,LEON-206
CN1594,LEON-206
CN1595,LEON-206
CN1596,LEON-273
CN1597,LEON-273
CN1598,LEON-272
CN1599,LEON-272
CN1600,LEON-271
CN1601,LEON-271
CN1602,LEON-270
CN1603,LEON-270
CN1603A,LEON-267
CN1604,LEON-268
CN1605,LEON-268
CN1606,LEON-268
CN1607,LEON-269
CN1608,LEON-269
CN1608A,
CN1609,LEON-256
CN1610,LEON-256
CN1611,LEON-255
CN1612,LEON-255
CN1612A,LEON-254
CN1613,LEON-253
CN1614,LEON-253
CN1615,LEON-277
CN1615A,LEON-274
CN1615B,LEON-274
CN1616,LEON-277
CN1617,LEON-276
CN1618,LEON-276
CN1618A,LEON-276
CN1619,LEON-276
CN1620,LEON-275
CN1621,LEON-275
CN1622,LEON-255
CN1623,LEON-255
CN1624,LEON-256
CN1625,LEON-256
CN1625A,
CN1625B,
CN1625C,
CN1626,LEON-258
CN1626A,LEON-258
CN1626B,LEON-213
CN1626C,LEON-213
CN1627,LEON-214
CN1628,LEON-214
CN1629,LEON-215
CN1630,LEON-215
CN1631A,LEON-216
CN1632,LEON-217
CN1632A,LEON-217
CN1632B,LEON-217
CN1632C,LEON-217
CN1633,LEON-217
CN1633A,LEON-217
CN1634,LEON-219
CN1634A,LEON-219
CN1635,LEON-220
CN1636,LEON-220
CN1637,LEON-223
CN1638,LEON-223
CN1638A,
CN1638B,LEON-225
CN1640,LEON-252
CN1641,LEON-252
CN1642,
CN1643,LEON-289
CN1643A,
CN1644,LEON-290
CN1647,LEON-290
CN1648,LEON-290
CN1649,LEON-290
CN1650,LEON-290
CN1651,LEON-289
CN1651A,
CN1653,LEON-228
CN1654,LEON-227
CN1655,LEON-227
CN1656,
CN1656A,
CN1657,
CN1658,
CN1659,
CN1660,
CN1661,LEON-219
CN1661A,LEON-219
CN1661B,LEON-221
CN1662,LEON-219
CN1663,LEON-219
CN1664,LEON-219
CN1665,LEON-234
CN1665A,
CN1666,LEON-233
CN1667,LEON-233
CN1667A,LEON-233
CN1668,LEON-232
CN1669,LEON-232
CN1670,LEON-232
CN1671,LEON-232
CN1671A,LEON-232
CN1671B,LEON-232
CN1672,LEON-231
CN1672A,LEON-231
CN1673,LEON-230
CN1673A,LEON-230
CN1674,LEON-230
CN1675,LEON-229
CN1676,LEON-251
CN1676A,LEON-251
CN1678,LEON-229
CN1679,LEON-249
CN1680,LEON-249
CN1681,LEON-249
CN1682,LEON-249
CN1683,LEON-249
CN1684,LEON-249
CN1688,LEON-248
CN1689,LEON-248
CN1690,LEON-248
CN1691,LEON-248
CN1692,LEON-248
CN1693,LEON-248
CN1694,LEON-287
CN1695,LEON-287
CN1695A,LEON-287
CN1696,LEON-287
CN1697,LEON-285
CN1697A,LEON-285
CN1697B,LEON-284
CN1697C,LEON-285
CN1698,LEON-284
CN1698A,LEON-284
CN1699,LEON-284
CN1700,LEON-284
CN1702,LEON-284
CN1703,LEON-284
CN1704,LEON-284
CN1705,LEON-436
CN1706,LEON-436
CN1707,LEON-436
CN1708,LEON-285
CN1708A,LEON-285
CN1709,LEON-285
CN1710,LEON-285
CN1711,LEON-286
CN1712,LEON-286
CN1713,
CN1714,
CN1715,LEON-246
CN1716,LEON-246
CN1717,LEON-246
CN1718,
CN1718A,
CN1719,LEON-238
CN1719A,
CN1719B,LEON-238
CN1719C,
CN1720,LEON-238
CN1721,LEON-238
CN1722,LEON-240
CN1724,LEON-239
CN1725,LEON-239
CN1726,
CN1727,LEON-439
CN1728,LEON-243
CN1729,LEON-244
CN1730,LEON-244
CN1731,LEON-245
CN1732,LEON-245
CN1734,LEON-243
CN1735,LEON-439
CN1736,LEON-438
CN1737,LEON-438
CN1738,LEON-438
CN1739,LEON-438
CN1740,LEON-437
CN1741,LEON-437
CN1742,
CN1744,LEON-446
CN1744A,LEON-446
CN1745,LEON-446
CN1746A,LEON-446
CN1747,LEON-446
CN1747A,LEON-446
CN1748,LEON-445
CN1750,LEON-438
CN1750A,LEON-438
CN1751,LEON-238
CN1752A,LEON-238
CN1752B,LEON-238
CN1753,LEON-237
CN1758,LEON-236
CN1759,LEON-236
CN1760,LEON-457
CN1761,LEON-458
CN1762,LEON-458
CN1763,LEON-459
CN1763A,LEON-459
CN1763B,LEON-459
CN1764,LEON-471
CN1765,LEON-471
CN1766,LEON-471
CN1767,LEON-471
CN1768,LEON-462
CN1769,LEON-462
CN1770,LEON-462
CN1771,LEON-461
CN1772,LEON-461
CN1773,
CN1774,
CN1775,LEON-460
CN1776,LEON-460
CN1777,LEON-460
CN1778,LEON-455
CN1779,LEON-440
CN1779A,LEON-442
CN1779B,LEON-441
CN1780,LEON-443
CN1781,LEON-443
CN1782,LEON-444
CN1783,LEON-444
CN1783A,LEON-444
CN1784,LEON-443
CN1785,LEON-442
CN1786,LEON-442
CN1787,LEON-441
CN1788,LEON-441
CN1789,LEON-441
CN1791,LEON-440
CN1792,LEON-455
CN1793,LEON-454
CN1794,LEON-453
CN1795,LEON-453
CN1796,LEON-453
CN1797,LEON-452
CN1797A,LEON-452
CN1797B,LEON-452
CN1798,LEON-451
CN1799,LEON-451
CN1800,LEON-449
CN1800A,
CN1801,LEON-469
CN1802,LEON-468
CN1803,LEON-467
CN1804,LEON-474
CN1805,
CN1806,LEON-513
CN1807,LEON-512
CN1808,LEON-512
CN1809,LEON-474
CN1810,LEON-474
CN1812,LEON-448
CN1812A,LEON-480
CN1812B,LEON-480
CN1812C,LEON-448
CN1812D,LEON-480
CN1812E,LEON-480
CN1812F,LEON-448
CN1813,LEON-447
CN1814,LEON-447
CN1814A,LEON-447
CN1814B,LEON-447
CN1814C,LEON-447
CN1815,LEON-447
CN1815A,LEON-447
CN1815B,LEON-447
CN1815C,LEON-447
CN1815D,LEON-447
CN1815E,LEON-447
CN1816,LEON-481
CN1817,LEON-481
CN1818,LEON-481
CN1818A,LEON-481
CN1819,LEON-481
CN1819A,LEON-481
CN1821,
CN1822,LEON-477
CN1823,LEON-477
CN1824,LEON-479
CN1824A,
CN1825,LEON-479
CN1828,LEON-478
CN1830,LEON-478
CN1831,LEON-478
CN1832,LEON-478
CN1833,LEON-478
CN1834,LEON-478
CN1835,LEON-478
CN1836,LEON-555
CN1836A,LEON-555
CN1836B,LEON-555
CN1837,LEON-488
CN1837A,LEON-488
CN1837B,LEON-488
CN1837C,LEON-488
CN1837D,LEON-488
CN1838,LEON-489
CN1838A,LEON-489
CN1839,LEON-490
CN1840,LEON-491
CN1840A,LEON-491
CN1841,LEON-491
CN1842,LEON-491
CN1843,LEON-492
CN1844,LEON-493
CN1845,
CN1846,LEON-544
CN1847,LEON-545
CN1847A,LEON-545
CN1847B,LEON-545
CN1847C,LEON-546
CN1847D,LEON-545
CN1848,LEON-496
CN1849,LEON-495
CN1850,LEON-501
CN1851,LEON-501
CN1852,LEON-500
CN1853,LEON-497
CN1853A,LEON-499
CN1854,LEON-500
CN1855,LEON-500
CN1856,LEON-500
CN1857,
CN1858,LEON-503
CN1859,LEON-503
CN1860,LEON-503
CN1860A,LEON-503
CN1861,LEON-538
CN1861A,LEON-538
CN1862,LEON-539
CN1863,LEON-539
CN1863A,LEON-551
CN1863B,LEON-541
CN1863C,LEON-550
CN1863D,LEON-550
CN1863G,LEON-542
CN1863H,
CN1864,LEON-551
CN1865A,LEON-553
CN1866,LEON-552
CN1867,LEON-552
CN1868,LEON-552
CN1869,LEON-552
CN1870,LEON-537
CN1870A,LEON-537
CN1871,LEON-537
CN1872,LEON-536
CN1873,LEON-536
CN1873A,LEON-536
CN1874,LEON-536
CN1875,LEON-536
CN1876,LEON-504
CN1877,LEON-504
CN1878,LEON-505
CN1879,LEON-499
CN1879A,LEON-499
CN1880,LEON-505
CN1880A,LEON-505
CN1881,LEON-498
CN1882,LEON-498
CN1882A,LEON-498
CN1883,LEON-506
CN1884,LEON-506
CN1885,LEON-506
CN1886,LEON-507
CN1887,LEON-507
CN1888,LEON-507
CN1889,LEON-488
CN1889A,LEON-488
CN1889B,LEON-488
CN1889C,LEON-488
CN1889D,LEON-488
CN1890,
CN1891,LEON-507
CN1892,LEON-507
CN1892A,LEON-508
CN1893,LEON-508
CN1893A,LEON-508
CN1894,LEON-485
