short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
BOLD-001,A,10.43,1.05,114.19
BOLD-002,C,0.0,1.05,37.01
BOLD-003,Bg,11.68,1.05,142.32
BOLD-004,Ne,14.0,1.05,258.83
BOLD-005,C,11.0,1.05,229.27
BOLD-006,Bg,0.0,0.0,164.55
BOLD-007,Nd,4.67,1.05,26.45
BOLD-008,A1,0.0,0.0,74.89
BOLD-009,A1,9.46,1.05,72.14
BOLD-010,B,15.0,1.05,82.86
BOLD-011,B,8.54,1.05,76.66
BOLD-012,B,13.08,0.95,88.4
BOLD-013,A,9.95,0.85,41.86
BOLD-014,A,8.9,0.85,34.91
BOLD-015,A,7.47,0.85,39.64
BOLD-016,C,15.1,0.85,296.77
BOLD-017,pt,0.0,0.85,209.15
BOLD-018,Ne,5.7,0.85,151.74
BOLD-019,Nd,0.0,0.0,0.0
BOLD-020,Nd,4.68,0.85,62.23
BOLD-021,C,18.0,0.95,326.61
BOLD-022,A1,8.1,0.75,29.77
BOLD-023,A1,8.13,0.75,41.09
BOLD-024,A1,12.75,0.75,57.12
BOLD-025,C,16.0,0.95,410.99
BOLD-026,Bg,15.0,0.95,153.29
BOLD-027,A1,10.45,0.75,53.36
BOLD-028,C,0.0,0.0,91.83
BOLD-029,C,0.0,0.0,138.08
BOLD-030,B,12.96,0.95,164.59
BOLD-031, ,9.56,0.95,79.77
BOLD-032,A,18.95,0.95,30.65
BOLD-033, ,9.15,0.95,187.24
BOLD-034,Ka/pt,14.95,0.95,418.38
BOLD-035,B,13.76,0.95,97.06
BOLD-036,fa,11.3,0.95,277.45
BOLD-037,Bg,15.34,0.85,99.86
BOLD-038,Ka/pt,9.0,0.95,253.91
BOLD-039,A,0.0,0.0,163.5
BOLD-040,fa,14.36,0.95,246.25
BOLD-041,A,0.0,0.0,26.76
BOLD-042,A,10.63,0.95,89.39
BOLD-043,pt,19.2,0.95,88.96
BOLD-044,SU,0.0,0.75,17.73
BOLD-045,C,20.67,0.75,250.01
BOLD-046,A,0.0,0.0,33.81
BOLD-047,A,6.25,0.85,138.55
BOLD-048,D,0.0,0.85,236.33
BOLD-049, ,15.4,0.85,224.15
BOLD-050, ,4.52,0.85,36.09
BOLD-051,D,16.0,0.85,529.66
BOLD-052,Or,6.61,0.85,218.29
BOLD-053,A,6.62,0.85,46.36
BOLD-054,C,14.07,0.85,324.18
BOLD-055,C,12.23,0.85,62.69
BOLD-056,Nd,6.84,0.85,38.24
BOLD-057,C,0.0,0.0,170.47
BOLD-058,Nd,10.36,0.85,43.02
BOLD-059,C,9.8,0.85,17.76
BOLD-060,C,9.41,0.85,135.84
BOLD-061,Or,6.2,0.85,7.36
BOLD-062,C,13.97,0.85,185.75
BOLD-063,Or,13.4,0.85,88.57
BOLD-064,B,7.6,0.85,62.21
BOLD-065,B,11.0,0.85,54.99
BOLD-066,B,10.15,0.85,78.51
BOLD-067,D,13.2,0.85,259.83
BOLD-068,C,8.0,0.85,179.75
BOLD-069,D,13.9,1.25,130.24
BOLD-070,fa,12.1,0.85,227.96
BOLD-071,C,15.3,1.25,233.74
BOLD-072,B,0.0,0.0,37.53
BOLD-073,B,10.35,0.85,74.6
BOLD-074,D,13.22,0.95,758.89
BOLD~NO_BUILDING,,,,
