short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
GERE-001,pt,13.7,0.85,209.25
GERE-002,pt,0.0,0.0,97.2
GERE-003, ,4.28,1.05,9.43
GERE-004,pt,12.34,1.05,197.91
GERE-005,Kna,4.73,1.15,73.42
GERE-006,Kna,4.4,1.15,102.65
GERE-007,Nr,9999.0,1.35,14329.44
GERE-008,Nr,9999.0,1.15,14307.92
GERE-009,fa,9999.0,1.15,14283.2
GERE-010,fa,7.09,1.35,108.41
GERE-011,fa,6.92,1.35,91.32
GERE-012,fa,0.0,1.35,85.23
GERE-013,Nd,7.0,1.45,119.71
GERE-014,Nr,22.02,3.15,330.01
GERE-015,Nr,6.5,1.39,206.55
GERE-016,Nr,22.08,1.85,18.29
GERE-017,Nr,18.78,1.85,230.0
GERE-018, ,5.97,0.98,31.0
GERE-019,Ka,5.76,1.52,49.76
GERE-020,Ne,5.13,2.65,29.28
GERE-021,Ne,9.12,2.65,180.11
GERE-022,Ne,0.0,2.65,1420.53
GERE-023,,0.0,0.0,0.0
GERE-024,Bg,0.0,0.0,117.64
GERE-025,Bg,0.0,0.0,107.59
GERE-026,Bg,0.0,0.0,82.17
GERE-027,Bg,0.0,0.0,109.74
GERE-028,Bg,9999.0,0.0,302.78
GERE-029,Bg,9999.0,0.0,382.98
GERE-030,Bg,9999.0,0.0,388.14
GERE-031,Bg,0.0,0.0,101.38
GERE-032,Bg,0.0,0.0,105.61
GERE-033,Bg,0.0,0.0,109.36
GERE-034,Bg,0.0,0.0,109.57
GERE-035,Bg,0.0,0.0,107.43
GERE-036,Knt,6.04,1.35,44.53
GERE-037,SU,7.7,1.35,146.38
GERE-038,Nd,6.31,1.3,12.38
GERE-039,Knt,4.13,1.37,11.52
GERE-040,Nr,4.69,1.35,18.98
GERE-041,Nr,5.95,1.35,49.75
GERE-042,SMo,0.0,0.0,105.07
GERE-043,,4.39,1.27,17.98
GERE-044,Ne,8.89,2.25,135.7
GERE-045,Ne,9999.0,2.55,10505.94
GERE-046,N,9999.0,2.85,10458.98
GERE-047,N,9999.0,2.85,2103.79
GERE-048,N,10.1,3.35,255.42
GERE-049,N,8.34,3.25,320.35
GERE-050,N,9.0,2.85,190.34
GERE-051,Nr,19.7,2.65,483.17
GERE-052,N,23.13,2.75,2230.16
GERE-053,N,11.06,1.45,87.51
GERE-054,Nr,0.0,1.45,2264.71
GERE-055,Kna,0.0,0.0,1460.56
GERE-056,Kna,9.42,2.35,806.37
GERE-057,Nr,6.4,2.65,75.03
GERE-058,Ne,12.9,2.55,322.52
GERE-059,Ne,12.46,2.85,495.76
GERE-060,Ne,10.59,2.85,194.03
GERE-061,Nr,0.0,3.15,53.47
GERE-062,Nr,0.0,3.15,60.08
GERE-063,Nd,0.0,3.15,29.54
GERE-064,Nr,0.0,2.85,102.47
GERE-065,Knt,9.5,2.95,1054.53
GERE-066,Knt,0.0,0.0,848.39
GERE-067,Knt,0.0,0.0,547.64
GERE-068,Nd,0.0,3.45,15.1
GERE-069,Nd,0.0,3.05,25.18
GERE-070,Nr,0.0,3.45,433.89
GERE-071,Nr,0.0,3.55,264.62
GERE-072,Nr,0.0,3.55,264.62
GERE-073,Nr,0.0,3.55,42.95
GERE-074,Nr,0.0,3.65,47.97
GERE-075,Nr,7.28,3.65,113.94
GERE-076,Nd,0.0,3.25,21.98
GERE-077,Nd,0.0,3.25,31.28
GERE-078,Knt,0.0,0.0,136.99
GERE-079,Knt,0.0,3.25,131.86
GERE-080,Knt,0.0,3.25,119.62
GERE-081,Nr,0.0,3.25,31.91
GERE-082,Nr,0.0,3.25,88.56
GERE-083,Nr,11.5,3.25,348.95
GERE-084,Nd,6.51,3.25,13.9
GERE-085,Nr,9.3,3.35,454.96
GERE-086,Nr,10.85,3.35,716.6
GERE-087,Nr,8.4,3.25,72.95
GERE-088,Ne,12.9,2.85,859.62
GERE-089, ,5.42,1.3,20.06
GERE-090,Bg,0.0,1.15,106.06
GERE-091,Nr,9999.0,1.55,11555.32
GERE-092,Nr,9999.0,1.05,11002.28
GERE-093,Nr,17.15,0.95,127.2
GERE-094,Nr,8.93,1.05,103.69
GERE-095,Nd,18.5,0.98,138.71
GERE-096,Nd,17.92,0.95,166.42
GERE-097,C,0.0,0.0,157.44
GERE-098,C,0.0,0.0,168.23
GERE-099,C,0.0,0.0,163.67
GERE-100,C,17.92,0.96,162.98
GERE-101,Ne,0.0,0.0,161.56
GERE-102,pt,0.0,0.0,155.13
GERE-103,Kt,5.71,0.95,78.75
GERE-104,pt,9.24,0.95,22.17
GERE-105,Nr,0.0,0.95,5.7
GERE-106,Bg,6.6,0.95,41.59
GERE-107,Nd,6.27,1.55,27.86
GERE-108,SMo,6.82,1.55,47.48
GERE-109,Bg,9999.0,0.95,1167.97
GERE-110,pt,9999.0,0.95,980.05
GERE-111,B,9999.0,0.95,768.93
GERE-112,pt,18.43,0.95,236.51
GERE-113,Bg,12.61,0.95,254.27
GERE-114,Ne,4.42,1.25,53.12
GERE-115,Knt,4.05,1.25,66.63
GERE-116,Knt,4.31,1.25,274.54
GERE-117,Nr,13.46,1.55,126.15
GERE-118,Ne,17.16,1.55,69.89
GERE-119,A,12.22,1.55,70.47
GERE-120,A,12.22,1.55,70.47
GERE-121,Nr,4.07,1.55,70.66
GERE-122,Nr,4.07,1.05,25.82
GERE-123,A,9.35,0.95,112.77
GERE-124,Nd,11.29,0.95,283.97
GERE-125,Nd,10.09,0.95,227.29
GERE-126,C,15.23,0.95,347.05
GERE-127, ,9999.0,0.95,568.75
GERE-128,C,15.33,0.95,705.82
GERE-129,Bg,17.1,0.95,80.23
GERE-130,fa,13.61,0.85,89.6
GERE-131,pt,16.38,0.85,38.48
GERE-132,pt,12.88,0.85,166.04
GERE-133,C,0.0,0.85,207.65
GERE-134,Nd,18.61,0.85,191.93
GERE-135,Nd,0.0,1.05,12.47
GERE-136,Nr,12.04,0.95,37.23
GERE-137,Nd,4.2,0.95,23.71
GERE-138,Nd,14.41,0.95,94.48
GERE-139,Nr,0.0,0.0,83.2
GERE-140,Nr,19.25,0.95,193.41
GERE-141,C,12.41,0.95,238.23
GERE-142,Bg,17.02,0.95,141.42
