short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
PIER-001,Nd,9999.0,1.45,7390.29
PIER-002,Nd,8.0,1.35,383.92
PIER-003,Nd,6.0,1.35,237.68
PIER-004,Nd,4.5,1.35,14.48
PIER-005,Nd,0.0,0.0,145.52
PIER-006,B1,0.0,0.0,106.21
PIER-007,Nd,8.3,1.35,155.01
PIER-008,Nd,4.88,1.35,52.92
PIER-009,Nd,9999.0,1.35,6209.99
PIER-010,Nd,9999.0,1.35,6326.49
PIER-011,Nd,7.92,1.45,170.79
PIER-012,Nd,5.05,1.45,91.56
PIER-013,B1,9999.0,1.25,6058.39
PIER-014,SU,9999.0,1.25,3937.37
PIER-015,Nd,3.45,0.95,21.52
PIER-016,Kt,3.62,0.95,18.91
PIER-017,Kt,0.0,0.0,61.12
PIER-018,pt,0.0,0.0,64.67
PIER-019,pt,7.2,1.05,60.24
PIER-020,Kt,0.0,1.05,110.74
PIER-021,Ne,0.0,0.0,87.47
PIER-022,Ne,9999.0,0.95,3870.69
PIER-023,Nd,4.7,0.85,165.55
PIER-024,Nd,11.67,0.95,288.82
PIER-025,Kna,6.0,0.95,125.76
PIER-026,Kna,5.44,0.95,340.3
PIER-027,Ne,6.07,0.95,162.83
PIER-028,Kna,4.18,1.05,49.42
PIER-029,Ne,6.75,1.15,344.15
PIER-030,Kna,3.76,1.15,181.78
PIER-031,Kna,3.3,1.05,28.5
PIER-032,Kna,3.62,1.05,39.33
PIER-033,Kna,9999.0,1.25,1363.59
PIER-034,D,0.0,0.0,18.09
PIER-035,Kna,4.93,1.05,271.99
PIER-036,D,10.62,1.15,175.88
PIER-037,pt,11.39,0.95,166.69
PIER-038,Nr,13.0,0.95,113.35
PIER-039,Nr,11.24,0.95,91.08
PIER-040,B,7.88,0.95,97.63
PIER-041,B,11.03,0.95,166.98
PIER-042,A1,9999.0,1.25,3552.35
PIER-043,A1,0.0,0.0,48.27
PIER-044,A1,9999.0,1.05,215.7
PIER-045,Ne,8.48,1.05,135.12
PIER-046,Bg,10.05,0.95,125.39
PIER-047,A,0.0,0.0,74.56
PIER-048,fa,0.0,0.0,71.27
PIER-049,fa,0.0,0.0,69.3
PIER-050,fa,7.9,0.95,75.72
PIER-051,Kna,0.0,0.0,57.66
PIER-052,A1,7.2,1.05,48.59
PIER-053,Ne,5.2,1.05,67.02
PIER-054,Ne,8.84,1.05,59.82
PIER-055,Kna,4.34,1.05,297.24
PIER-056,Kna,6.0,1.05,155.34
PIER-057,fa,10.23,1.05,245.16
PIER-058,A,6.32,0.95,37.23
PIER-059,A,0.0,0.0,41.3
PIER-060,A,0.0,0.0,15.72
PIER-061,Kt,4.2,1.05,69.36
PIER-062,A,7.02,1.05,42.31
PIER-063,A,0.0,0.0,40.88
PIER-064,A,0.0,0.0,43.2
PIER-065,B1,8.47,1.05,73.87
PIER-066,C,8.0,1.05,54.44
PIER-067,C,7.84,1.05,84.77
PIER-068,C,0.0,0.0,66.33
PIER-069,D,0.0,0.0,180.33
PIER-070,D,11.45,1.25,191.08
PIER-071,Kna,3.95,0.95,75.15
PIER-072,Nd,3.78,0.95,13.19
PIER-073,Ne,10.35,0.95,433.56
PIER-074,Nr,14.68,1.05,352.76
PIER-075,Nr,9999.0,1.15,1748.85
PIER-076,SM,5.57,1.25,311.47
PIER-077,Nr,0.0,1.25,21.37
PIER-078,Nr,8.03,1.25,73.22
PIER-079,SM,8.22,1.25,144.02
PIER-080,Ne,8.4,1.15,239.65
PIER-081,Nd,3.8,1.15,22.09
PIER-082,Ne,10.36,1.15,268.28
PIER-083,Nr,8.25,1.15,69.69
PIER-084,Nr,9999.0,1.35,2616.75
PIER-085,Nr,0.0,1.25,244.32
PIER-086,Nr,9999.0,1.35,2213.87
PIER-087,Nr,9999.0,1.25,3026.31
PIER-088,Ne,8.07,1.15,202.99
PIER-089,Nd,3.6,1.15,14.16
PIER-090,Nr,11.7,1.15,174.27
PIER-091,Nr,8.07,1.15,97.04
PIER-092,Ne,9999.0,1.25,2587.77
PIER-093,Nr,11.57,1.25,267.6
PIER-094,Nd,5.0,1.25,16.79
PIER-095,Nr,11.8,1.25,143.69
PIER-096,Nr,11.8,1.25,295.9
PIER-097,Nr,12.07,1.25,318.22
PIER-098,Nr,13.0,1.25,328.95
PIER-099,Nr,15.22,1.25,343.88
PIER-100,Nd,9999.0,1.15,3417.39
PIER-101,Nr,9999.0,1.45,4055.43
PIER-102,SU,8.48,1.15,114.54
PIER-103,SU,14.18,1.25,252.82
PIER-104,SU,47.5,1.15,87.84
PIER-105,Nd,9999.0,1.35,6963.07
PIER-106,Nd,5.88,1.45,134.04
PIER-107,Nd,0.0,1.15,419.71
PIER-108,Nd,0.0,1.15,253.33
PIER-109,Nd,7.4,1.25,344.61
PIER-110,Nd,7.4,1.05,365.38
PIER-111,Nr,7.24,1.15,87.97
PIER~NO_BUILDING,,,,
