short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
EUFE-141,Nd,4.24,1.15,8.75
EUFE-142,Nr,4.61,1.15,11.39
EUFE-143,Nr,12.38,1.25,397.57
EUFE-144,Nr,13.4,1.15,178.65
EUFE-145,Nr,9999.0,1.25,1876.47
EUFE-146,Nr,9.95,1.45,154.87
EUFE-147,Nr,5.0,1.55,297.65
EUFE-148,fa,10.5,1.15,526.59
EUFE-149,A1,7.0,1.05,162.82
EUFE-150,A1,7.3,1.05,52.68
EUFE-151,Nr,3.15,1.05,16.05
EUFE-152,fa,3.84,1.05,100.48
EUFE-153,Nr,16.78,0.85,428.35
EUFE-154,A,10.99,0.85,58.83
EUFE-155,Nd,5.62,1.05,80.28
EUFE-156,Nd,4.43,1.35,55.93
EUFE-157,Or,7.71,1.35,17.86
EUFE-158,Or,7.71,1.35,95.94
EUFE-159,Or,8.81,1.35,257.76
EUFE-160,Nr,8.9,1.35,277.39
EUFE-161, ,7.67,1.35,9.2
EUFE-162, ,0.0,1.35,42.52
EUFE-163,A1,8.18,1.35,33.39
EUFE-164,A1,5.46,1.35,150.4
EUFE-165,fa,9.64,1.35,85.22
EUFE-166,Nd,3.65,1.35,92.57
EUFE-167,B,9999.0,0.0,731.47
EUFE-168,Nr,9.48,1.35,159.72
EUFE-169,fa,7.48,1.35,42.42
EUFE-170,Nd,3.76,1.05,68.47
EUFE-171,Nd,3.69,1.05,28.23
EUFE-172,Or,7.58,1.35,154.42
EUFE-173, ,8.1,1.35,141.02
EUFE-174,A,9999.0,1.35,1182.43
EUFE-175,A,8.82,1.45,61.19
EUFE-176,Knt,0.0,1.45,103.35
EUFE-177,Nr,7.18,1.45,84.31
EUFE-178,Knt,4.2,1.05,70.34
EUFE-179,Nd,4.38,0.85,42.97
EUFE-180,B,15.4,0.85,285.58
EUFE-181,Bg,0.0,0.95,440.58
EUFE-182,Nd,4.92,0.85,80.49
EUFE-183,Ka,5.78,0.85,80.04
EUFE-184,C,10.98,0.85,146.15
EUFE-185,C,4.32,0.85,38.57
EUFE-186,A1,9999.0,1.45,153.05
EUFE-187,A,9999.0,1.35,190.6
EUFE-188,Nr,11.02,1.35,101.16
EUFE-189,Nd,9.61,1.35,229.8
EUFE-190,pt,7.62,0.85,60.71
EUFE-191,B1,0.0,0.85,68.5
EUFE-192,pt,10.98,0.85,103.71
EUFE-193,pt,4.35,0.85,41.11
EUFE-194,Bg,13.88,0.85,189.46
EUFE-195,fa,7.39,0.85,108.94
EUFE-196,Bg,12.0,0.85,132.58
EUFE-197,B,12.0,0.85,221.56
EUFE-198,Kt,4.66,1.35,31.97
EUFE-199,Kt,4.87,1.35,19.87
EUFE-200,pt,13.59,1.55,211.46
EUFE-201,Or,10.99,0.85,215.18
EUFE-202,Or,11.54,0.85,488.86
EUFE-203,Bg,0.0,0.85,166.38
EUFE-204,Bg,10.72,0.85,132.68
EUFE~NO_BUILDING,,,,
