Full_sesti,short_alias
SM2765,STEF-269
SM2765A,STEF-265
SM2765B,STEF-269
SM2765C,STEF-269
SM2765D,STEF-264
SM2766,STEF-265
SM2767,STEF-266
SM2768,STEF-266
SM2769,STEF-270
SM2770,STEF-271
SM2773,STEF-281
SM2773A,STEF-281
SM2774,STEF-280
SM2775,STEF-280
SM2776,STEF-274
SM2777,STEF-274
SM2778,STEF-274
SM2779,STEF-274
SM2780,STEF-275
SM2781,STEF-275
SM2782,STEF-275
SM2783,STEF-275
SM2784,STEF-276
SM2785,STEF-276
SM2786,STEF-276
SM2787,STEF-277
SM2788,STEF-277
SM2788A,STEF-270
SM2789,STEF-270
SM2790,STEF-270
SM2791,STEF-271
SM2792,STEF-271
SM2793,STEF-271
SM2794,STEF-272
SM2794A,STEF-272
SM2795,STEF-273
SM2796,STEF-273
SM2797,STEF-273
SM2798,STEF-273
SM2799,STEF-266
SM2800,STEF-266
SM2801,STEF-266
SM2803,
SM2804,STEF-258
SM2805,STEF-259
SM2806,STEF-259
SM2806A,STEF-259
SM2806B,STEF-259
SM2806C,STEF-259
SM2807,STEF-258
SM2808,STEF-257
SM2808A,STEF-257
SM2809,STEF-261
SM2810,STEF-247
SM2811,STEF-247
SM2812,STEF-247
SM2813,STEF-246
SM2814,STEF-246
SM2815,STEF-245
SM2817,
SM2818,STEF-247
SM2819,STEF-244
SM2820,STEF-244
SM2821,STEF-251
SM2822,STEF-251
SM2822A,STEF-249
SM2822B,
SM2823,STEF-248
SM2823A,STEF-248
SM2824,STEF-255
SM2824A,STEF-252
SM2825,STEF-254
SM2826,STEF-254
SM2827,STEF-256
SM2828,STEF-256
SM2828A,STEF-256
SM2828B,STEF-256
SM2828C,STEF-256
SM2829,STEF-256
SM2830,STEF-254
SM2831,STEF-253
SM2832,STEF-252
SM2833,STEF-252
SM2834,STEF-248
SM2835,
SM2838,
SM2839,STEF-250
SM2840,STEF-242
SM2842,
SM2843,
SM2844,
SM2845,
SM2846,
SM2847,
SM2848,
SM2849,
SM2850,
SM2851,
SM2852,
SM2853,
SM2854,
SM2855,
SM2860,STEF-239
SM2861,STEF-239
