short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
SCRZ-001,Nr,4.1,1.75,198.15
SCRZ-002,Nr,9999.0,1.65,16890.98
SCRZ-003,Nr,9999.0,1.75,16948.26
SCRZ~NO_BUILDING,,,,
