Full_sesti,short_alias
SP1955,POLO-069
SP1956,POLO-070
SP1956A,POLO-070
SP1957,POLO-069
SP1957A,POLO-068
SP1958,POLO-068
SP1959,POLO-068
SP1960,POLO-068
SP1960A,POLO-066
SP1961,POLO-066
SP1962,POLO-066
SP1963,POLO-067
SP1964,POLO-067
SP1965,POLO-067
SP1966,POLO-067
SP1967,POLO-065
SP1968,POLO-065
SP1970,POLO-064
SP1971,POLO-064
SP1972,POLO-064
SP1973,POLO-064
SP1974,POLO-064
SP1975,POLO-064
SP1976,POLO-064
SP1976A,
SP1977,POLO-060
SP1977A,
SP1978,
SP1979,POLO-061
SP1980,POLO-059
SP1981,POLO-059
SP1982,
SP1983,POLO-058
SP1984,POLO-057
SP1985,POLO-057
SP1985A,POLO-056
SP1986,POLO-055
SP1987,POLO-054
SP1988,POLO-054
SP1988A,POLO-054
SP1989,POLO-054
SP1990,POLO-054
SP1991,POLO-054
SP1992,POLO-054
SP1993,POLO-054
SP1993A,POLO-054
SP1994,POLO-054
SP1995,POLO-055
SP1996,POLO-055
SP1997,POLO-056
SP1997A,POLO-056
SP1998,POLO-056
SP1999,POLO-057
SP2000,POLO-057
SP2000A,POLO-057
SP2001,POLO-039
SP2002,POLO-039
SP2003,POLO-039
SP2004,POLO-040
SP2005,POLO-040
SP2006,POLO-049
SP2006A,POLO-053
SP2006B,POLO-053
SP2007,POLO-053
SP2008,POLO-053
SP2008A,POLO-049
SP2009,POLO-053
SP2009A,POLO-049
SP2010,POLO-053
SP2011,POLO-052
SP2012,POLO-052
SP2013,POLO-052
SP2014,
SP2015,
SP2016,
SP2017,
SP2018,
SP2019,
SP2019A,POLO-046
SP2020,POLO-046
SP2021,POLO-046
SP2022,POLO-046
SP2023,POLO-046
SP2024,POLO-045
SP2025,POLO-045
SP2026,POLO-045
SP2027,POLO-045
SP2028,POLO-044
SP2029,POLO-042
SP2030,POLO-041
SP2031,POLO-037
SP2033,
SP2033A,POLO-037
SP2035,POLO-037
SP2036,POLO-043
SP2037,
SP2038,
SP2039,
SP2040,POLO-035
SP2041,POLO-035
SP2042,POLO-035
SP2043,POLO-035
SP2044,POLO-035
SP2045,POLO-035
SP2046,POLO-035
SP2047,POLO-035
SP2048,POLO-035
SP2049,POLO-035
SP2050,POLO-035
SP2051,POLO-033
SP2052,POLO-032
SP2053,POLO-032
SP2054,POLO-032
SP2055,POLO-032
SP2056,POLO-032
SP2057,POLO-032
SP2058,POLO-031
SP2059,POLO-031
SP2061,POLO-031
SP2062,POLO-031
SP2063,
SP2064,POLO-032
SP2065,POLO-033
SP2066,POLO-033
SP2067,POLO-033
SP2068,POLO-034
SP2069A,POLO-034
SP2070,
SP2071,POLO-020
SP2072,POLO-020
SP2073A,POLO-021
SP2074,POLO-021
SP2075,POLO-021
SP2076,POLO-030
SP2077,POLO-030
SP2077A,POLO-030
SP2078,POLO-029
SP2079,POLO-029
SP2080,POLO-029
SP2081,POLO-029
SP2082,POLO-021
SP2083,POLO-022
SP2084,POLO-028
SP2084A,
SP2085,POLO-028
SP2086,POLO-028
SP2087,POLO-027
SP2088,POLO-027
SP2089,POLO-027
SP2090,POLO-027
SP2091,POLO-023
SP2092,POLO-023
SP2093,POLO-023
SP2094,POLO-025
SP2095,POLO-025
SP2096,POLO-013
SP2097,POLO-013
SP2098,POLO-013
SP2099,POLO-013
SP2100,POLO-013
SP2102,POLO-012
SP2102A,POLO-012
SP2103,POLO-012
SP2104,POLO-012
SP2105,POLO-012
SP2106,POLO-012
SP2107,POLO-012
SP2108,POLO-012
SP2109,POLO-012
SP2110,POLO-012
SP2111,POLO-012
SP2112,POLO-011
SP2113,POLO-011
SP2114,POLO-011
SP2116,POLO-026
SP2117,POLO-012
SP2118,POLO-012
SP2118A,POLO-012
SP2119,
SP2120,POLO-010
SP2121,POLO-010
SP2122,POLO-010
SP2123,POLO-010
SP2124,POLO-009
SP2125,POLO-009
SP2125A,POLO-008
SP2126,POLO-007
SP2127,
SP2128,POLO-092
SP2128B,POLO-092
SP2129,
SP2130,POLO-092
SP2130A,POLO-080
SP2131,POLO-080
SP2131B,POLO-080
SP2132,POLO-081
SP2133,POLO-082
SP2134,POLO-082
SP2135,POLO-083
SP2136,POLO-083
SP2137,POLO-084
SP2138,POLO-086
SP2138A,POLO-086
SP2139,POLO-087
SP2140,POLO-087
SP2141,POLO-088
SP2142,POLO-088
SP2142A,POLO-088
SP2143,POLO-088
SP2144,POLO-084
SP2144A,POLO-085
SP2144B,POLO-085
SP2144C,POLO-085
SP2145,POLO-085
SP2145A,POLO-085
SP2146,POLO-091
SP2146A,POLO-091
SP2147,POLO-091
SP2148,POLO-091
SP2149,
SP2149A,
SP2150,POLO-089
SP2151,POLO-089
SP2152,POLO-079
SP2153,POLO-078
SP2154,
SP2155,POLO-006
SP2155A,POLO-006
SP2156,POLO-006
SP2157,POLO-005
SP2158,
SP2160,POLO-090
SP2161,POLO-090
SP2162,POLO-090
SP2162A,POLO-090
SP2162B,POLO-099
SP2162D,POLO-099
SP2163A,POLO-099
SP2164,POLO-099
SP2165,
SP2166,POLO-004
SP2166A,POLO-004
SP2166B,POLO-004
SP2167,POLO-004
SP2167A,POLO-004
SP2168,POLO-004
SP2168A,POLO-004
SP2169,POLO-070
SP2170,POLO-071
SP2171,POLO-071
SP2172,POLO-072
SP2173,POLO-072
SP2174,POLO-073
SP2175,POLO-073
SP2176,POLO-073
SP2177,POLO-075
SP2178,POLO-075
SP2179,POLO-076
SP2179A,POLO-076
SP2180,POLO-076
SP2181,POLO-002
SP2181A,POLO-002
SP2182,POLO-002
SP2183,POLO-002
SP2184,POLO-100
SP2184A,POLO-100
SP2184B,POLO-100
SP2185,POLO-100
SP2186,POLO-100
SP2187,POLO-075
SP2188,POLO-075
SP2189,POLO-001
SP2190,POLO-001
SP2190A,POLO-001
SP2191,POLO-001
SP2192,POLO-001
SP2193,POLO-001
SP2194,
