Full_sesti,short_alias
GD1,FISO-016
GD1,FISO-017
GD1,FISO-028
GD1,FISO-066
GD1,FISO-062
GD1,FISO-050
GD1,FISO-055
GD1,FISO-038
GD1,FISO-015
GD1,FISO-044
GD1,
GD1,FISO-006
GD1,FISO-014
GD1,FISO-026
GD1,FISO-040
GD1,FISO-029
GD1,FISO-041
GD1,FISO-042
GD1,FISO-023
GD1,FISO-061
GD1,FISO-031
GD1,FISO-017
GD1A,FISO-019
GD1A,FISO-026
GD1A,FISO-023
GD1B,FISO-019
GD1B,FISO-023
GD2,FISO-029
GD2,FISO-045
GD2,FISO-040
GD2,FISO-041
GD2,FISO-061
GD2,FISO-026
GD2,
GD2,FISO-045
GD2,FISO-036
GD2,FISO-005
GD2,FISO-016
GD2,FISO-033
GD2,FISO-017
GD2,FISO-031
GD2A,FISO-007
GD3,FISO-042
GD3,FISO-022
GD3,FISO-055
GD3,FISO-041
GD3,FISO-013
GD3,FISO-061
GD3,FISO-017
GD3,FISO-044
GD3,FISO-039
GD3,FISO-038
GD3,FISO-015
GD3,FISO-026
GD3,FISO-063
GD3,FISO-054
GD3,FISO-016
GD3,FISO-016
GD3,FISO-031
GD4,FISO-029
GD4,FISO-037
GD4,FISO-036
GD4,FISO-032
GD4,FISO-041
GD4,FISO-007
GD4,FISO-017
GD4,FISO-031
GD4,FISO-061
GD4,FISO-045
GD4,FISO-016
GD5,FISO-061
GD5,FISO-011
GD5,FISO-031
GD5,FISO-012
GD5,FISO-054
GD5,FISO-015
GD5,FISO-016
GD5,FISO-065
GD5,FISO-049
GD5,FISO-041
GD5,FISO-042
GD6,FISO-029
GD6,FISO-036
GD6,FISO-061
GD6,FISO-008
GD6,FISO-031
GD6,FISO-015
GD6,FISO-017
GD6,FISO-054
GD6,FISO-031
GD7,FISO-015
GD7,FISO-031
GD7,FISO-012
GD7,FISO-010
GD7,FISO-054
GD7,FISO-049
GD7,FISO-043
GD7,FISO-048
GD7,FISO-061
GD7,FISO-030
GD8,
GD8,FISO-034
GD8,FISO-028
GD8,FISO-029
GD8,FISO-015
GD8,FISO-008
GD9,FISO-015
GD9,FISO-048
GD9,FISO-029
GD9,FISO-046
GD9,
GD9,FISO-032
GD9,FISO-004
GD10,FISO-032
GD10,FISO-009
GD10,FISO-015
GD11,FISO-046
GD11,FISO-003
GD11,FISO-015
GD11,FISO-048
GD11,FISO-029
GD12,FISO-014
GD12,FISO-032
GD13,FISO-029
GD13,FISO-014
GD13,
GD14,FISO-032
GD15,
GD16,FISO-032
GD17,
GD18,FISO-032
GD19,
GD19,FISO-055
GD21,
GD24B,FISO-032
GD27,
GD28,FISO-032
GD29,FISO-002
GD29,
GD30,FISO-002
GD30,FISO-032
GD30A,FISO-001
GD31,
GD32,FISO-052
GD33,
GD34,FISO-052
GD35,
GD50,FISO-046
