Full_sesti,short_alias
CS1090,ANA-386
CS1091,ANA-386
CS1092,ANA-386
CS1093,ANA-387
CS1094,ANA-390
CS1097,ANA-391
CS1098,ANA-392
CS1099,ANA-393
CS1100,ANA-394
CS1100B,ANA-395
CS1100C,ANA-395
CS1100E,ANA-395
CS1101,ANA-361
CS1102,ANA-360
CS1104,ANA-362
CS1105,ANA-362
CS1107,ANA-363
CS1108,ANA-364
CS1109,ANA-364
CS1110,ANA-365
CS1111,ANA-365
CS1112,ANA-366
CS1113,ANA-366
CS1114,ANA-367
CS1115,ANA-367
CS1116,ANA-368
CS1117,ANA-368
CS1119,ANA-369
CS1120,ANA-384
CS1122,ANA-412
CS1123,ANA-412
CS1124,ANA-412
CS1125,ANA-432
CS1126,ANA-433
CS1127,ANA-433
CS1128,ANA-616
CS1129,ANA-616
CS1130,ANA-616
CS1131,ANA-616
CS1132,ANA-616
CS1133,ANA-616
CS1134,ANA-429
CS1134A,ANA-429
CS1135,ANA-428
CS1136,ANA-428
CS1137,ANA-428
CS1138,ANA-427
CS1138B,ANA-617
CS1139,ANA-617
CS1140,ANA-426
CS1141,ANA-426
CS1142,ANA-426
CS1143,ANA-427
CS1144,ANA-428
CS1145,ANA-428
CS1146,ANA-430
CS1146A,ANA-430
CS1147,ANA-416
CS1148,ANA-416
CS1149,ANA-415
CS1149A,ANA-415
CS1150,ANA-414
CS1151,ANA-414
CS1152,ANA-413
CS1153,ANA-413
CS1154,ANA-380
CS1155,ANA-380
CS1155A,ANA-381
CS1156,ANA-372
CS1158,ANA-373
CS1161,ANA-379
CS1162A,ANA-417
CS1164,ANA-417
CS1166,ANA-417
CS1167,ANA-378
CS1168,ANA-378
CS1169A,ANA-378
CS1171,ANA-379
CS1172,ANA-379
CS1174,ANA-373
CS1175,ANA-373
CS1176,ANA-372
CS1177,ANA-372
CS1178,ANA-372
CS1179,ANA-370
CS1181,ANA-369
CS1182,ANA-368
CS1184,ANA-367
CS1185,ANA-367
CS1186,ANA-366
CS1187,ANA-366
CS1188A,ANA-362
CS1189,ANA-360
CS1190,ANA-359
CS1191,ANA-359
CS1191A,ANA-357
CS1192,ANA-356
CS1193,ANA-356
CS1194,ANA-355
CS1195,ANA-355
CS1196,ANA-356
CS1197,ANA-356
CS1198,ANA-356
CS1199,ANA-357
CS1200,ANA-357
CS1201,ANA-358
CS1202,ANA-358
CS1203,ANA-359
CS1204,ANA-359
CS1205,ANA-342
CS1206,ANA-342
CS1207,ANA-342
CS1208,ANA-343
CS1209,ANA-343
CS1209A,ANA-343
CS1210,ANA-344
CS1211,ANA-344
CS1212,ANA-345
CS1213,ANA-345
CS1214,ANA-345
CS1215,ANA-346
CS1216,ANA-346
CS1217,ANA-346
CS1218,ANA-347
CS1219,ANA-347
CS1220,ANA-348
CS1221,ANA-348
CS1222,ANA-349
CS1223,ANA-349
CS1224,ANA-349
CS1224A,ANA-349
CS1225,ANA-350
CS1226,ANA-354
CS1227,
CS1228,
CS1229,ANA-374
CS1230,ANA-375
CS1231,ANA-375
CS1232,ANA-376
CS1233,ANA-376
CS1234,ANA-377
CS1235,ANA-377
CS1236,ANA-418
CS1237,ANA-418
CS1238,ANA-418
CS1239,ANA-425
CS1240,ANA-425
CS1242,ANA-425
CS1243,ANA-425
CS1243A,ANA-425
CS1243B,ANA-423
CS1244,ANA-423
CS1245,ANA-418
CS1246,ANA-418
CS1246A,ANA-377
CS1247,ANA-376
CS1247A,ANA-421
CS1247B,ANA-421
CS1247C,
CS1248,ANA-422
CS1249,ANA-422
CS1249A,ANA-422
CS1250,ANA-423
CS1252,ANA-423
CS1252A,ANA-423
CS1253,ANA-423
CS1254,ANA-298
CS1255,ANA-298
CS1256,ANA-299
CS1257,ANA-313
CS1258,ANA-313
CS1259,ANA-312
CS1260,ANA-312
CS1261,ANA-311
CS1262,ANA-310
CS1263,ANA-310
CS1264,ANA-308
CS1266,ANA-311
CS1268,ANA-306
CS1269,ANA-305
CS1270,ANA-304
CS1270A,ANA-304
CS1270B,ANA-304
CS1270C,
CS1271,ANA-321
CS1274,
CS1275,ANA-322
CS1276,ANA-322
CS1277,
CS1278,ANA-303
CS1278A,ANA-303
CS1278B,
CS1279,ANA-302
CS1279A,ANA-302
CS1280,ANA-302
CS1281,ANA-301
CS1282,ANA-301
CS1283,ANA-301
CS1284,ANA-301
CS1285,ANA-301
CS1286,ANA-265
CS1287,ANA-266
CS1287A,ANA-266
CS1289,ANA-266
CS1290,ANA-265
CS1291,
CS1292,ANA-264
CS1293,ANA-264
CS1296,ANA-263
CS1297,ANA-262
CS1298,ANA-261
CS1299,ANA-260
CS1300,ANA-260
CS1301,ANA-268
CS1302,ANA-267
CS1303,ANA-267
CS1304,ANA-268
CS1305,ANA-268
CS1306,ANA-269
CS1306A,ANA-269
CS1306B,ANA-269
CS1306C,ANA-269
CS1307,ANA-270
CS1308,ANA-300
CS1309,ANA-300
CS1309A,ANA-300
CS1310,ANA-300
CS1311,ANA-300
CS1312,ANA-272
CS1313,ANA-272
CS1323,
CS1324,ANA-254
CS1325,ANA-255
CS1326,ANA-255
CS1327,ANA-256
CS1328,ANA-256
CS1329,ANA-257
CS1331,ANA-272
CS1332,ANA-272
CS1333,ANA-272
CS1334,ANA-272
CS1335,ANA-272
CS1336,ANA-273
CS1337,ANA-273
CS1338,ANA-273
CS1339,ANA-274
CS1340,ANA-274
CS1341,ANA-277
CS1342,ANA-277
CS1342A,ANA-277
CS1343,ANA-275
CS1344,ANA-276
CS1345,ANA-276
CS1346,ANA-251
CS1347,ANA-251
CS1348,ANA-086
CS1349,ANA-086
CS1350,ANA-086
CS1351,ANA-087
CS1352,ANA-087
CS1352A,ANA-078
CS1353,ANA-079
CS1354,ANA-079
CS1355,ANA-079
CS1356B,ANA-074
CS1357,ANA-071
CS1358,ANA-071
CS1360,ANA-071
CS1361,ANA-071
CS1361A,ANA-071
CS1362,ANA-066
CS1363,ANA-066
CS1364,ANA-066
CS1364A,ANA-319
CS1364B,ANA-316
CS1364C,ANA-310
CS1365A,ANA-080
CS1366,ANA-063
CS1367,ANA-067
CS1368,ANA-068
CS1369,ANA-069
CS1370,ANA-070
CS1370A,ANA-070
CS1371,ANA-073
CS1371A,ANA-072
CS1372,ANA-075
CS1373,ANA-077
CS1373A,ANA-076
CS1373B,ANA-077
CS1378,ANA-250
CS1379,ANA-250
CS1380,ANA-250
CS1381,ANA-250
CS1382,ANA-250
CS1383,ANA-250
CS1385,ANA-038
CS1386,ANA-038
CS1387,ANA-038
CS1388,ANA-250
CS1388A,ANA-038
CS1389,ANA-250
CS1410,ANA-076
CS1414,ANA-073
CS1415,ANA-073
CS1416,ANA-072
CS1417,ANA-072
CS1418,ANA-070
CS1419,ANA-070
CS1422,ANA-069
CS1423,ANA-069
CS1424,ANA-068
CS1425,ANA-068
CS1426,ANA-067
CS1428,ANA-064
CS1429,ANA-063
CS1430,ANA-063
CS1430A,ANA-063
CS1431,ANA-062
CS1432,ANA-062
CS1433,ANA-095
CS1434,ANA-094
CS1435,ANA-093
CS1436,ANA-092
CS1436A,ANA-092
CS1437,ANA-091
CS1438,ANA-090
CS1439,ANA-089
CS1440,ANA-088
CS1440B,ANA-088
CS1441A,ANA-088
CS1441B,ANA-088
CS1442,ANA-089
CS1444,ANA-090
CS1444A,ANA-090
CS1445,ANA-091
CS1446,ANA-091
CS1447,ANA-092
CS1449,ANA-093
CS1450,ANA-093
CS1451,ANA-094
CS1452,ANA-095
CS1452A,ANA-095
CS1453,ANA-062
CS1454,ANA-061
CS1455,ANA-061
CS1456,ANA-061
CS1458,ANA-058
CS1459,ANA-058
CS1460,ANA-057
CS1461,ANA-057
CS1462,ANA-096
CS1463,ANA-096
CS1464,ANA-096
CS1465,ANA-097
CS1466,ANA-098
CS1467,ANA-098
CS1468,ANA-098
CS1468A,ANA-099
CS1468B,ANA-099
CS1468C,ANA-100
CS1469,ANA-249
CS1470,ANA-249
CS1471,ANA-249
CS1473,ANA-249
CS1474,ANA-249
CS1476,ANA-039
CS1477,ANA-039
CS1478,ANA-039
CS1479,ANA-249
CS1480,ANA-249
CS1481,ANA-101
CS1482,ANA-101
CS1490A,ANA-040
CS1490B,ANA-040
CS1491,ANA-040
CS1492,ANA-040
CS1493,ANA-040
CS1494,ANA-040
CS1494A,ANA-040
CS1495A,ANA-040
CS1496,ANA-040
CS1497,ANA-040
CS1512,ANA-041
CS1513,ANA-041
CS1514,ANA-042
CS1515,ANA-042
CS1516,ANA-043
CS1516A,ANA-043
CS1517,ANA-101
CS1518,ANA-101
CS1519,ANA-101
CS1520,ANA-101
CS1524A,
CS1525,ANA-055
CS1525A,ANA-055
CS1526,ANA-054
CS1526A,ANA-054
CS1526B,ANA-102
CS1527,ANA-102
CS1527A,ANA-102
CS1528,ANA-044
CS1529,ANA-044
CS1530,ANA-044
CS1533,ANA-241
CS1534,ANA-240
CS1535,ANA-240
CS1536,ANA-240
CS1537,ANA-045
CS1538,ANA-045
CS1539,ANA-045
CS1540,ANA-045
CS1541,ANA-053
CS1542,ANA-053
CS1543,ANA-053
CS1547,ANA-049
CS1549,ANA-049
CS1550,ANA-049
CS1551,ANA-050
CS1552,ANA-050
CS1553,ANA-051
CS1553A,ANA-051
CS1556,ANA-052
CS1557,ANA-046
CS1557A,ANA-240
CS1558A,ANA-104
CS1558B,ANA-104
CS1559,ANA-104
CS1560,ANA-104
CS1561,ANA-105
CS1562,ANA-105
CS1563,ANA-105
CS1564,ANA-105
CS1565,ANA-048
CS1566,ANA-048
CS1567,ANA-242
CS1568,ANA-242
CS1569,ANA-242
CS1570,ANA-242
CS1571,ANA-242
CS1572,ANA-242
CS1573,ANA-242
CS1574,ANA-242
CS1574A,ANA-242
CS1575,ANA-242
CS1576,ANA-106
CS1577,ANA-106
CS1578,ANA-106
CS1579,ANA-106
CS1580,ANA-107
CS1581,ANA-107
CS1582,ANA-107
CS1584A,ANA-107
CS1585,ANA-108
CS1586,ANA-108
CS1588,ANA-110
CS1588A,ANA-110
CS1589,ANA-112
CS1590,ANA-243
CS1590A,ANA-243
CS1592,ANA-243
CS1593,ANA-244
CS1594,ANA-244
CS1595,ANA-244
CS1596,ANA-245
CS1596A,ANA-245
CS1597,ANA-245
CS1598,ANA-245
CS1598A,ANA-245
CS1599,ANA-245
CS1600,ANA-246
CS1601,ANA-246
CS1602,ANA-246
CS1603,ANA-246
CS1604,ANA-246
CS1605,ANA-116
CS1606,ANA-116
CS1607,ANA-116
CS1608,ANA-117
CS1609,ANA-117
CS1610,ANA-117
CS1610A,ANA-117
CS1611,ANA-118
CS1611A,ANA-118
CS1612,ANA-118
CS1613,ANA-119
CS1614,ANA-119
CS1615,ANA-120
CS1616,ANA-121
CS1617,ANA-122
CS1617A,ANA-122
CS1618,ANA-123
CS1619,ANA-124
CS1621,ANA-124
CS1622,ANA-125
CS1623,ANA-125
CS1624,ANA-126
CS1625,ANA-126
CS1626,ANA-126
CS1627,ANA-126
CS1629,ANA-126
CS1630,ANA-126
CS1631,ANA-125
CS1631A,ANA-125
CS1632,ANA-125
CS1633,ANA-124
CS1634,ANA-247
CS1634A,ANA-247
CS1634C,ANA-247
CS1636,ANA-127
CS1636A,ANA-127
CS1638,
CS1638A,
CS1639,ANA-128
CS1640,ANA-129
CS1641,ANA-129
CS1642,ANA-129
CS1643,ANA-130
CS1643B,ANA-129
CS1643C,ANA-128
CS1643D,ANA-128
CS1645,ANA-135
CS1646,ANA-135
CS1647,ANA-135
CS1648,ANA-134
CS1649,ANA-134
CS1650,ANA-133
CS1651,ANA-133
CS1652,ANA-133
CS1652A,ANA-133
CS1653,ANA-136
CS1653A,ANA-136
CS1654,ANA-138
CS1655,ANA-138
CS1656,ANA-139
CS1657,ANA-140
CS1658,ANA-159
CS1659,ANA-159
CS1659A,ANA-158
CS1660,ANA-141
CS1661,ANA-142
CS1662,ANA-142
CS1663,ANA-132
CS1664,ANA-132
CS1665,ANA-131
CS1666,ANA-144
CS1667,ANA-145
CS1668,ANA-147
CS1669,ANA-146
CS1670,ANA-145
CS1671,ANA-144
CS1671A,ANA-144
CS1672,ANA-143
CS1673,ANA-143
CS1674,ANA-141
CS1675,ANA-158
CS1676,ANA-158
CS1677,ANA-157
CS1678,ANA-156
CS1679,ANA-156
CS1680,ANA-160
CS1681,ANA-161
CS1682,ANA-161
CS1683,ANA-161
CS1684,ANA-161
CS1685,ANA-162
CS1686,ANA-162
CS1687,ANA-162
CS1688,ANA-155
CS1689,ANA-155
CS1690,ANA-155
CS1691,ANA-155
CS1692,ANA-155
CS1692A,ANA-155
CS1693,ANA-148
CS1694,ANA-148
CS1694A,ANA-148
CS1695,ANA-148
CS1696,ANA-148
CS1697,ANA-148
CS1698,ANA-148
CS1698A,ANA-148
CS1699,ANA-150
CS1700,ANA-150
CS1701,ANA-151
CS1702,ANA-151
CS1703,ANA-152
CS1704,ANA-153
CS1705,ANA-153
CS1706,ANA-154
CS1707,ANA-154
CS1708,ANA-163
CS1709,ANA-163
CS1710,ANA-164
CS1711,ANA-165
CS1712,ANA-165
CS1713,ANA-166
CS1714,ANA-166
CS1715,ANA-166
CS1716,ANA-166
CS1717A,ANA-167
CS1718,ANA-167
CS1719,ANA-168
CS1720,ANA-168
CS1720A,ANA-168
CS1721,ANA-168
CS1722,ANA-168
CS1723,ANA-169
CS1724,ANA-171
CS1725,ANA-172
CS1726,ANA-172
CS1727,ANA-173
CS1728,ANA-173
CS1729,ANA-174
CS1729A,ANA-174
CS1730,ANA-170
CS1731,ANA-170
CS1731A,ANA-188
CS1732,ANA-189
CS1733,ANA-174
CS1734,ANA-175
CS1735,ANA-175
CS1736,ANA-175
CS1737,ANA-176
CS1738,ANA-176
CS1739,ANA-177
CS1740,ANA-177
CS1741,ANA-177
CS1742,ANA-177
CS1743,ANA-180
CS1744,
CS1745,ANA-181
CS1746,
CS1747,
CS1748,ANA-189
CS1749,ANA-187
CS1751,ANA-185
CS1755,ANA-182
CS1757,ANA-182
CS1758,ANA-182
CS1758A,ANA-182
CS1759A,ANA-203
CS1759B,ANA-203
CS1760,
CS1762,ANA-202
CS1763,ANA-202
CS1764,ANA-202
CS1765,ANA-202
CS1766,ANA-205
CS1767,ANA-205
CS1768,ANA-205
CS1769,ANA-205
CS1770,ANA-205
CS1771,ANA-205
CS1772,ANA-205
CS1773,ANA-210
CS1774,ANA-210
CS1775,ANA-210
CS1776,ANA-211
CS1776A,ANA-211
CS1777,ANA-212
CS1778,ANA-212
CS1779,ANA-214
CS1780,ANA-214
CS1781,ANA-214
CS1782,ANA-214
CS1783,ANA-014
CS1784,ANA-014
CS1785,ANA-014
CS1786,ANA-014
CS1787,ANA-014
CS1788,ANA-013
CS1789,ANA-013
CS1790,ANA-035
CS1791,ANA-035
CS1792,ANA-036
CS1793,ANA-036
CS1794,ANA-037
CS1795,ANA-037
CS1796,ANA-278
CS1797,ANA-278
CS1797B,ANA-278
CS1798,ANA-278
CS1799,ANA-278
CS1800,ANA-278
CS1808,ANA-296
CS1809,ANA-640
CS1810,ANA-640
