Full_sesti,short_alias
SC1759,MEGI-013
SC1760,MEGI-013
SC1760A,MEGI-013
SC1761,MEGI-013
SC1762,MEGI-011
SC1763,MEGI-011
SC1764,MEGI-011
SC1766,MEGI-011
SC1767,MEGI-011
SC1768,MEGI-011
SC1769,MEGI-011
SC1770,MEGI-011
SC1771,MEGI-011
SC1772,MEGI-011
SC1773,MEGI-012
SC1774,MEGI-012
SC1774B,MEGI-009
SC1775,MEGI-013
SC1775A,MEGI-014
SC1776,MEGI-014
SC1776B,MEGI-015
SC1776D,MEGI-015
SC1777,
SC1777A,MEGI-016
SC1778,
SC1779,
SC1780,MEGI-001
SC1781,MEGI-001
SC1782,MEGI-001
SC1783,MEGI-022
SC1784,MEGI-002
SC1784A,MEGI-002
SC1785,MEGI-002
SC1786,MEGI-003
SC1787,MEGI-003
SC1789,MEGI-021
SC1790,MEGI-020
SC1791,MEGI-019
SC1792,MEGI-004
SC1792A,MEGI-004
SC1793,MEGI-004
SC1794,MEGI-018
SC1795,MEGI-017
SC1796,MEGI-017
SC1798,MEGI-005
SC1799,MEGI-006
SC1800,MEGI-006
SC1801,MEGI-007
SC1802,MEGI-007
SC1803,MEGI-008
SC1804,MEGI-008
