short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
SPIR-144,B,11.45,1.15,113.19
SPIR-145,Kt,5.35,1.15,118.8
SPIR-146,Kt,0.0,0.0,53.12
SPIR-147,Nd,3.39,1.15,11.91
SPIR-148,Bg,10.42,1.15,71.86
SPIR-149,Bg,16.24,0.75,243.01
SPIR-150,B,12.7,0.75,222.31
SPIR-151,O,8.05,1.15,81.34
SPIR-152,O,8.05,1.15,84.74
SPIR-153,D,13.57,1.35,230.04
SPIR-154,B1,8.53,0.95,83.98
SPIR-155,A,6.36,0.95,26.44
SPIR-156,B1,6.96,0.95,94.37
SPIR-157,SM,0.0,0.95,3569.63
SPIR-158,Bg,0.0,0.0,119.84
SPIR-159,Bg,11.0,1.15,116.52
SPIR-160,Nr,0.0,1.15,20.78
SPIR-161,Bg,0.0,0.0,77.06
SPIR-162,Bg,10.0,1.15,102.53
SPIR-163,Bg,0.0,0.0,96.41
SPIR-164,Bg,9.45,1.35,100.64
SPIR-165,Knt/Ne,0.0,0.0,162.91
SPIR-166,Knt/Ne,14.0,0.93,199.04
SPIR~NO_BUILDING,,,,
