short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
FILI-151, ,6.76,0.95,31.9
FILI-152, ,14.5,0.95,38.14
FILI-153,A1,9.1,0.95,40.85
FILI-154,A1,8.18,0.95,52.98
FILI-155,pt,7.91,0.95,192.86
FILI-156,A,8.98,0.95,41.18
FILI-157,Nd,13.76,0.95,60.12
FILI-158,Bg,13.63,0.95,112.63
FILI-159,Nd,17.8,0.95,12.73
FILI-160,Or,15.25,0.95,70.27
FILI-161, ,11.62,0.95,61.24
FILI-162,Or,13.9,0.95,272.72
FILI-163, ,10.36,0.95,49.7
FILI-164,Bg,12.24,0.95,78.4
FILI-165,Bg,14.64,0.95,118.57
FILI-166,C,17.74,0.95,46.5
FILI-167,A,16.05,0.95,89.61
FILI-168,B,18.5,0.95,59.56
FILI-169,Bg,17.6,0.95,308.64
FILI-170,Bg,13.23,0.95,228.99
FILI-171,fa,19.05,0.95,336.33
FILI-172,fa,0.0,1.0,20.13
FILI-173,C,13.23,0.95,229.96
FILI-174,Knt,8.57,0.95,34.16
FILI-175,Knt,4.95,0.95,61.81
FILI-176,Bg,12.73,0.95,98.81
FILI-177,fa,0.0,1.95,28.46
FILI~NO_BUILDING,,,,
