short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
BIRI-142, ,8.05,1.05,26.92
BIRI-143,C,9.91,1.05,113.37
BIRI-144,fa,11.55,1.05,39.67
BIRI-145,B,0.0,1.05,17.09
BIRI-146,C,12.32,1.05,194.24
BIRI-147,B,12.89,1.05,62.33
BIRI-148,B,11.1,1.05,68.74
BIRI-149,A,5.81,1.05,9.93
BIRI-150,A1,13.49,1.05,51.21
BIRI-151,A,5.39,1.05,20.92
BIRI-152,A1,8.84,1.05,51.64
BIRI-153,B,12.97,1.05,66.45
BIRI-154,C,9.5,1.05,62.61
BIRI-155,Or,8.69,1.15,161.3
BIRI-156,C,10.32,1.15,112.28
BIRI-157,Nr,0.0,1.15,90.26
BIRI-158,Ne,8.4,1.15,74.78
BIRI-159,Ne,10.78,1.05,110.4
BIRI-160,Ne,9999.0,0.0,159.92
BIRI-161,Ne,8.83,1.15,95.73
BIRI-162,B,10.2,1.05,173.37
BIRI-163,A,7.5,1.15,32.06
BIRI-164,C,13.78,1.15,53.54
BIRI-165,A1,7.5,1.15,45.37
BIRI-166,A,0.0,0.0,30.11
BIRI-167,A,0.0,1.15,51.86
BIRI-168,C,0.0,0.0,129.61
BIRI-169,A,0.0,1.15,37.59
BIRI-170,B,13.35,1.15,92.57
BIRI-171,A,8.76,1.15,29.17
BIRI-172,A1,0.0,1.15,6.99
BIRI-173,B,13.24,1.15,173.58
BIRI-174,B,10.0,1.15,62.13
BIRI-175,C,11.79,0.85,92.53
BIRI-176,C,6.9,1.15,37.15
BIRI-177,A1,0.0,0.0,51.95
BIRI-178,fa,9.15,0.85,68.2
BIRI-179,A1,0.0,0.0,62.78
BIRI-180,B,0.0,0.0,56.82
BIRI-181,A1,12.51,1.05,53.92
BIRI-182,A,6.86,1.05,46.26
BIRI-183,B,8.94,1.15,51.24
BIRI-184, ,5.18,1.15,46.98
BIRI-185,A1,14.11,1.15,64.27
BIRI-186,B,8.57,1.05,85.5
BIRI-187, ,6.54,1.15,39.43
BIRI-188,B,9.2,1.05,40.75
BIRI-189,C,9999.0,1.15,386.21
BIRI-190,B,0.0,1.05,115.27
BIRI-191,Nr,12.09,1.15,28.97
BIRI-192,C,9999.0,1.35,6.51
BIRI-193,B,6.96,1.05,46.59
BIRI-194,Nr,10.13,1.05,52.03
BIRI-195,Nr,10.57,1.05,111.45
BIRI-196,Nr,15.26,1.15,108.2
BIRI-197,Bg,13.76,1.15,76.82
BIRI-198,Nr,4.68,1.05,78.73
BIRI-199,Bg,0.0,0.0,89.67
BIRI-200,Knt,4.47,1.05,30.37
BIRI-201,Bg,0.0,0.0,94.22
BIRI-202,Knt,4.46,1.05,22.03
BIRI-203,Bg,9999.0,0.0,204.19
BIRI-204,Knt,4.3,1.05,37.78
BIRI-205,Nd,3.81,1.05,10.4
BIRI-206,Bg,9999.0,0.0,200.13
BIRI-207,Knt,9999.0,1.35,6408.49
BIRI-208,Bg,9999.0,1.35,138.51
BIRI-209,Knt,9999.0,1.35,6564.63
BIRI-210,B,10.64,1.05,96.19
BIRI-211,B,3.88,1.05,15.85
BIRI-212,pt,13.58,1.05,49.82
BIRI-213,A,10.05,1.05,128.47
BIRI-214,pt,13.56,1.05,103.75
BIRI-215,pt,13.33,1.05,67.74
BIRI-216,B,0.0,1.05,50.59
BIRI-217,fa,9999.0,1.05,4431.73
BIRI-218,A1,11.4,1.05,60.7
BIRI-219,A1,9.17,1.05,54.26
BIRI-220,A1,9.4,1.05,63.88
BIRI-221,Bg,14.32,1.05,165.99
BIRI-222,pt,16.45,1.05,49.34
BIRI-223,pt,0.0,1.05,47.6
BIRI-224,C,21.61,1.05,668.97
BIRI-225,B1,0.0,1.05,759.56
BIRI-226,pt,13.5,1.05,214.72
BIRI-227,B1,13.72,1.05,62.86
BIRI-228,A,12.22,0.95,256.66
BIRI-229,D,15.0,0.95,51.29
BIRI-230,B,17.7,1.05,216.71
BIRI-231,D,9999.0,0.95,2791.16
BIRI-232,D,9999.0,1.05,2513.34
BIRI-233,Nr,10.65,0.75,824.98
BIRI-234,B1,8.4,0.85,111.5
BIRI-235,B1,0.0,0.0,111.41
BIRI-236,B,10.72,0.85,77.11
BIRI-237,B,0.0,0.0,70.47
BIRI-238,B,0.0,0.0,81.64
BIRI-239,B,0.0,0.0,73.8
BIRI-240,A1,0.0,0.0,81.04
BIRI-241,A1,10.05,0.95,66.47
BIRI-242,A1,0.0,0.0,74.0
BIRI-243,A1,0.0,0.0,63.27
BIRI-244,Ne,10.65,0.85,302.16
BIRI~NO_BUILDING,,,,
