short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
NICO-150,pt,4.72,1.05,15.75
NICO-151,Nd,0.0,1.35,44.43
NICO-152,Nd,0.0,0.95,15.33
NICO-153,C,8.32,0.95,121.4
NICO-154,C,4.5,0.95,51.82
NICO-155,C,14.6,0.75,227.82
NICO-156,C,13.05,0.75,511.49
NICO-157,C,11.1,1.25,290.0
NICO-158,Nr,5.4,1.15,113.53
NICO-159,Ne,6.5,1.35,167.18
NICO-160,Ne,0.0,1.15,383.24
NICO-161,Ne,6.2,1.1,455.59
NICO-162,fa,9.12,1.35,230.74
NICO-163,Ne,5.05,0.95,195.91
NICO-164,Kna,5.15,0.95,33.36
NICO-165,Ne,5.78,0.95,78.44
NICO-166,Nr,7.18,0.95,136.94
NICO-167,Nr,10.0,0.95,181.15
NICO-168,Knt,8.33,0.95,55.65
NICO-169,Nr,11.32,0.95,301.48
NICO-170,Ne,5.25,0.95,27.0
NICO-171,Nd,4.15,0.95,9.48
NICO-172,Ne,13.5,1.35,651.67
NICO-173,Knt,0.0,1.35,170.97
NICO-174,Knt,0.0,0.0,0.0
NICO-175,fa,4.75,0.95,74.11
NICO-176,Nr,17.1,0.85,214.15
NICO-177,Nr,18.6,0.75,567.85
NICO-178,Ne,11.45,0.95,167.26
NICO-179,fa,7.75,0.95,235.9
NICO-180,Ne,11.65,1.15,127.06
NICO-181,Ne,9.05,1.15,70.48
NICO-182,Nr,8.35,1.05,264.52
NICO-183,Ne,9.8,1.05,81.49
NICO-184,Nr,0.0,0.95,505.6
NICO-185,Kna,0.0,0.85,13.69
NICO-186,Nd,4.0,0.85,91.93
NICO-187,Nd,5.45,0.85,329.99
NICO-188,Kna,0.0,0.85,11.36
NICO-189,Nd,6.28,0.85,297.28
NICO-190,Koa,5.18,0.85,44.0
NICO-191,Koa,4.85,0.95,166.22
NICO-192,Koa,4.9,0.85,231.65
NICO-193,A1,0.0,0.85,57.35
NICO-194,A1,6.8,0.88,22.96
NICO-195,Kna,4.0,0.85,43.83
NICO-196,Nd,4.9,0.9,26.03
NICO-197,Ka,4.7,0.65,125.07
NICO-198,Ne,16.1,1.15,213.6
NICO-199,Nr,3.8,1.45,18.83
NICO-200,B,7.5,1.45,90.06
NICO~NO_BUILDING,,,,
