Full_sesti,short_alias
SC274A,
SC423,ROMA-024
SC424,ROMA-024
SC425,ROMA-023
SC426,ROMA-023
SC427,ROMA-042
SC428,ROMA-042
SC431,
SC433,
SC433A,ROMA-055
SC435,
SC436,
SC437,
SC438,ROMA-061
SC439,ROMA-061
SC440,ROMA-061
SC441,ROMA-061
SC442,ROMA-061
SC443,ROMA-061
SC444,ROMA-061
SC445,ROMA-061
SC446,ROMA-061
SC447,ROMA-064
SC448,ROMA-064
SC449,
SC450,
SC451,
SC451A,ROMA-070
SC452,ROMA-071
SC453,ROMA-071
SC454,ROMA-071
SC454A,ROMA-071
SC456,ROMA-075
SC456A,ROMA-075
SC456D,
SC457E,
SC460,ROMA-072
SC461,ROMA-072
SC461A,ROMA-072
SC462,ROMA-073
SC463,ROMA-073
SC464,ROMA-073
SC465,ROMA-067
SC466,ROMA-067
SC466A,ROMA-067
SC466B,ROMA-067
SC466C,ROMA-074
SC466D,ROMA-074
SC466E,ROMA-074
SC466F,ROMA-074
SC466G,ROMA-074
SC466H,ROMA-074
SC466M,ROMA-056
SC467D,ROMA-053
SC467E,ROMA-053
SC467F,ROMA-011
SC468B,ROMA-011
SC469A,
SC469B,ROMA-102
SC470,
SC470C,
SC486,ROMA-098
SC487,ROMA-096
SC487A,ROMA-097
SC488,
SC489,
SC490,ROMA-114
SC490A,ROMA-115
SC491A,ROMA-114
SC491B,ROMA-114
SC492,
SC492A,ROMA-113
SC492B,ROMA-113
SC494,ROMA-095
SC495,ROMA-096
SC495B,ROMA-094
SC495F,
SC496,ROMA-010
SC496C,ROMA-010
SC496D,ROMA-009
SC496E,ROMA-009
SC496F,ROMA-009
SC496G,ROMA-009
SC496H,ROMA-009
SC496I,ROMA-009
SC496L,ROMA-009
SC496M,ROMA-009
SC496N,ROMA-009
SC496O,ROMA-009
SC496P,ROMA-009
SC496Q,ROMA-009
SC496R,ROMA-009
SC496S,ROMA-009
SC496T,ROMA-009
SC496U,ROMA-009
SC496Z,ROMA-009
SC497C,ROMA-010
SC497D,ROMA-010
SC497E,ROMA-010
SC497F,ROMA-010
SC497G,ROMA-010
SC497H,ROMA-010
SC497I,ROMA-010
SC497L,ROMA-010
SC497M,ROMA-010
SC497N,ROMA-010
SC497O,ROMA-010
SC497P,ROMA-010
SC499D,ROMA-002
SC499F,ROMA-089
SC499G,ROMA-089
SC502,ROMA-001
SC504,ROMA-001
SC504A,ROMA-002
SC504B,ROMA-002
SC504C,ROMA-002
SC505,ROMA-003
SC506,ROMA-003
SC506A,ROMA-003
SC506B,ROMA-003
SC507,ROMA-004
SC507A,ROMA-004
SC507B,ROMA-004
SC507C,ROMA-004
SC508,
SC509,ROMA-087
SC510,
SC511,ROMA-085
SC512,ROMA-085
SC513,ROMA-008
SC513A,
SC514,ROMA-084
SC515,
SC515A,ROMA-084
SC516,ROMA-084
SC516A,
SC517,ROMA-084
SC518,ROMA-083
SC518A,ROMA-083
SC519,ROMA-083
SC520,ROMA-082
SC520A,ROMA-082
SC521,ROMA-081
SC521A,ROMA-081
SC521B,ROMA-081
SC522,
SC523,ROMA-080
SC524G,
SC548,ROMA-079
SC548E,
SC548F,
SC548G,
SC548H,
