short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
STEF-153,C,13.55,1.15,131.23
STEF-154,SU,14.4,0.95,207.17
STEF-155,SU,22.35,0.95,13.93
STEF-156,SU,7.27,0.95,74.61
STEF-157,A,8.6,0.95,506.08
STEF-158,A,11.97,0.95,16.19
STEF-159,A,0.0,0.0,36.62
STEF-160,SU,11.39,0.95,29.14
STEF-161,A,0.0,0.0,41.41
STEF-162,A,9.68,0.95,30.53
STEF-163,A,10.09,0.95,40.77
STEF-164,A,0.0,0.0,53.86
STEF-165,A,13.5,0.95,50.16
STEF-166,C,11.12,0.95,197.92
STEF-167,A,9.46,0.95,56.19
STEF-168,A,0.0,0.0,36.37
STEF-169,A,13.45,0.95,38.18
STEF-170,Bg,14.1,0.95,99.88
STEF-171,SU,12.55,0.95,135.52
STEF-172,B,13.59,0.65,439.55
STEF-173,C,0.0,0.75,26.91
STEF-174,C,15.53,0.85,62.95
STEF-175,C,20.74,0.65,317.74
STEF-176,C,10.44,0.95,38.99
STEF-177,A,15.53,0.85,112.24
STEF-178,Or,14.22,0.95,121.72
STEF-179,C,14.6,0.75,110.47
STEF-180,C,0.0,0.0,65.28
STEF-181,Or,14.65,1.05,163.69
STEF-182,A,5.7,0.95,63.09
STEF-183,A,6.91,0.95,42.58
STEF-184,C,14.63,0.65,407.4
STEF-185,A1,9999.0,0.95,724.93
STEF-186,A1,18.5,0.95,90.2
STEF-187,C,16.0,0.95,225.69
STEF-188,C,0.0,0.95,1122.22
STEF-189,C,15.2,0.65,255.58
STEF-190,C,0.0,0.0,707.12
STEF-191,Bg,9999.0,1.05,1643.73
STEF-192,fa,0.0,1.05,15.12
STEF-193,fa,0.0,0.0,268.68
STEF-194,C,16.7,1.05,229.23
STEF-195,Bg,15.83,1.05,166.55
STEF-196,C,4.5,1.05,89.16
STEF-197,C,13.42,1.05,77.08
STEF-198,Bg,0.0,0.0,172.28
STEF-199,C,11.68,1.05,202.19
STEF-200,C,0.0,1.05,60.96
STEF-201,C,0.0,0.0,56.69
STEF-202,C,0.0,0.0,89.26
STEF-203,SU,10.64,1.05,48.96
STEF-204,SU,0.0,0.0,90.91
STEF-205,SU,15.81,1.05,67.52
STEF-206,C,0.0,0.0,137.56
STEF-207,SU,0.0,0.0,114.57
STEF-208,SU,14.8,1.05,208.48
STEF-209,pt,0.0,0.0,1386.13
STEF-210,C,0.0,0.0,135.73
STEF-211,pt,0.0,0.0,120.81
STEF-212,pt,9.02,1.05,88.37
STEF-213,Nr,5.4,1.01,51.02
STEF-214,SM,0.0,1.05,1701.64
STEF-215,SU,0.0,1.05,2393.84
STEF-216,Bg,0.0,0.0,123.83
STEF-217,Bg,0.0,0.0,94.78
STEF-218,Bg,11.58,2.25,140.67
STEF-219,Or,12.65,1.15,104.91
STEF-220,Or,5.67,2.25,33.29
STEF-221,Or,15.68,2.25,211.47
STEF-222,B,9.68,1.05,68.77
STEF-223,B,11.24,1.05,83.68
STEF-224,C,16.43,1.05,127.92
STEF-225,C,6.11,1.05,34.81
STEF-226,B,0.0,0.0,84.55
STEF-227,Ne,9.65,1.05,51.12
STEF-228,fa,15.5,1.05,246.0
STEF-229, ,0.0,0.0,84.57
STEF-230,C,0.0,0.0,126.53
STEF-231,B,10.24,1.05,69.83
STEF-232,Or,0.0,0.0,123.08
STEF-233,B,17.07,1.05,126.49
STEF-234,fa,9.22,1.05,54.62
STEF-235, ,0.0,0.0,87.48
STEF-236,fa,13.61,1.05,47.39
STEF-237, ,10.21,1.05,72.57
STEF-238,C,15.2,1.05,486.98
STEF-239,fa,6.23,1.05,22.86
STEF-240,C,15.65,1.05,436.22
STEF-241,C,13.0,1.05,99.18
STEF-242,Ne,15.68,1.05,95.71
STEF-243,Ne,12.36,1.95,98.31
STEF-244,fa,0.0,0.0,77.46
STEF-245,A,6.61,0.95,40.58
STEF-246,A,0.0,0.0,36.49
STEF-247,A,11.1,0.95,71.31
STEF-248,C,9.5,0.95,65.24
STEF-249,C,18.17,0.95,357.63
STEF-250,B1,16.12,0.95,158.12
STEF-251,A,0.0,0.0,58.24
STEF-252,B,11.0,1.45,83.21
STEF-253,B1,0.0,1.15,8.81
STEF-254,Bg,16.12,1.45,50.55
STEF-255,Bg,11.25,1.15,127.33
STEF-256,B1,10.97,1.15,240.18
STEF-257,A,11.92,1.15,46.76
STEF-258,B1,16.12,1.15,199.79
STEF-259,O,12.28,1.15,313.94
STEF-260,fa,0.0,0.95,25.81
STEF-261,Or,12.84,0.95,104.57
STEF-262,fa,15.04,0.95,50.15
STEF-263,A1,0.0,0.0,62.08
STEF-264,C,14.0,0.95,109.5
STEF-265,Or,0.0,0.0,91.89
STEF-266,A1,0.0,0.0,46.27
STEF-267,C,0.0,0.0,44.58
STEF-268,A1,16.2,0.95,54.23
STEF-269,A1,0.0,0.0,85.38
STEF-270,fa,0.0,0.0,39.42
STEF-271,C,14.3,0.95,124.5
STEF-272,A,11.79,0.85,39.56
STEF-273,A,0.0,0.0,60.9
STEF-274,B,14.0,1.05,138.52
STEF-275,A,13.13,0.85,56.19
STEF-276,Or,12.9,1.05,98.57
STEF-277,A1,0.0,0.0,27.37
STEF-278,A,10.89,0.85,19.94
STEF-279,B,0.0,0.0,62.33
STEF-280,A,10.66,0.85,37.57
STEF-281,A,11.3,0.85,112.91
STEF-282,Bg,0.0,0.0,28.8
STEF-283,Bg,11.19,0.85,61.7
STEF-284,SU,13.12,1.05,164.55
STEF-285,pt,8.28,0.95,79.41
STEF-286,D,0.0,0.95,24.78
STEF-287,pt,21.76,0.95,442.88
STEF-288,SU,0.0,0.0,54.61
STEF-289,B1,13.14,0.95,64.28
STEF-290,C,21.23,0.65,1005.84
STEF-291,N,9999.0,1.05,29052.95
STEF-292,SM,9999.0,0.95,3925.21
STEF-293,D,14.5,1.05,212.24
STEF-294,D,0.0,0.0,293.27
STEF-295,A1,0.0,1.05,72.44
STEF-296,A1,0.0,0.0,41.07
STEF-297,A,8.65,1.05,54.67
STEF-298,A1,0.0,0.0,46.05
STEF-299,A1,12.23,1.05,84.94
STEF-300,A1,0.0,0.0,53.73
STEF-301,A,8.58,1.05,49.8
STEF-302,A1,9.33,1.05,74.73
STEF-303,pt,7.0,0.95,84.08
STEF-304,A1,0.0,0.0,137.62
STEF-305,pt,12.43,0.95,201.2
STEF-306,A1,12.0,0.95,63.72
STEF-307,A1,0.0,0.0,53.24
STEF-308,A1,11.4,1.05,55.68
STEF-309,Nr,10.18,1.05,128.81
STEF-310,A1,10.62,1.05,61.64
STEF-311,A1,0.0,0.0,71.94
STEF-312,A1,0.0,0.0,59.34
STEF~NO_BUILDING,,,,
