short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
MACE-152,A,0.0,0.0,62.95
MACE-153,Ka,0.0,0.85,86.42
MACE-154,A1,0.0,0.85,127.08
MACE-155,A,9999.0,0.85,11229.07
MACE-156,fa,8.75,1.25,30.4
MACE-157,fa,0.0,1.25,91.12
MACE-158,A,9999.0,0.85,11226.73
MACE-159,A,9999.0,1.25,11117.97
MACE-160,A,9999.0,0.85,121.89
MACE-161,A,0.0,0.0,107.35
MACE-162,C,11.47,0.95,265.47
MACE-163,B,0.0,0.85,98.98
MACE-164,Po,0.0,0.0,334.8
MACE-165,Po,9999.0,0.95,18925.57
MACE~NO_BUILDING,,,,
