short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
APOS-150,Nd,5.26,1.13,27.33
APOS-151,B,0.0,0.0,65.57
APOS-152,B,13.13,0.95,71.61
APOS-153,Or,16.1,1.15,525.33
APOS-154,pt,12.93,0.95,143.95
APOS-155,C,4.44,0.95,101.17
APOS-156,C,0.0,0.0,117.71
APOS-157,C,12.62,0.95,163.57
APOS-158,pt,15.82,0.85,62.11
APOS-159,pt,0.0,0.0,95.42
APOS-160,B,10.4,0.85,130.94
APOS-161,B1,9.9,0.85,89.34
APOS-162,B,9.83,0.85,83.47
APOS-163,B,7.24,0.85,49.45
APOS-164,B,10.66,0.85,45.27
APOS-165,B,6.48,0.85,25.18
APOS-166,C,11.39,0.85,72.28
APOS-167,B,0.0,0.0,19.59
APOS-168,B,9.66,0.85,44.49
APOS-169,B,6.4,0.85,63.81
APOS-170,B,0.0,0.0,64.97
APOS-171,pt,0.0,0.0,83.15
APOS-172,pt,13.25,0.95,267.38
APOS-173,pt,12.93,0.85,102.76
APOS-174,pt,14.06,0.85,133.89
APOS-175,pt,15.78,0.85,223.21
APOS-176,pt,10.33,0.85,8.63
APOS-177,Bg,0.0,0.0,106.23
APOS-178,Bg,0.0,0.0,134.45
APOS-179,Bg,0.0,0.0,191.01
APOS-180,D,8.68,1.25,25.44
APOS-181,A,18.68,1.25,209.23
APOS-182,A,18.62,1.25,267.74
APOS-183,A,0.0,0.0,95.88
APOS-184,Kt,8.49,1.05,91.66
APOS-185,C,13.69,0.95,244.6
APOS-186,Kt,14.7,1.05,252.65
APOS-187,Kt,0.0,1.05,33.41
APOS-188,C,4.43,1.05,52.38
APOS-189,C,4.1,0.95,24.42
APOS-190,A,10.15,1.05,12.7
APOS-191,C,4.07,1.15,50.88
APOS-192,B,8.41,0.95,59.88
APOS-193,A,15.76,1.05,169.08
APOS-194,C,13.0,1.05,207.6
APOS-195,D,0.0,1.05,98.17
APOS-196,C,17.31,0.95,443.77
APOS-197,C,14.13,1.05,333.37
APOS-198,D,11.38,0.95,185.58
APOS-199,C,17.68,1.05,212.21
APOS-200,Nr,4.97,1.05,14.78
APOS-201,Kna,4.15,1.4,33.89
APOS-202,D,7.0,0.95,131.63
APOS-203,Nr,3.53,1.4,14.66
APOS-204,Kna,3.97,1.4,17.13
APOS-205,Kna,4.98,1.4,32.42
APOS-206,Or,14.62,1.15,330.28
APOS-207,C,0.0,1.05,161.39
APOS-208,C,7.67,0.85,31.07
APOS-209,Or,9.42,1.15,147.65
APOS-210,fa,12.58,0.85,83.41
APOS-211,fa,12.71,0.85,151.18
APOS-212,pt,7.29,1.15,103.85
APOS-213,pt,13.9,1.15,289.55
APOS-214,B,15.5,1.05,70.53
APOS-215,A,11.45,1.05,82.47
APOS-216,Nr,4.61,1.05,19.7
APOS-217,B1,13.64,1.05,26.91
APOS-218,Nr,6.49,1.05,84.62
APOS-219,fa,6.55,1.05,28.83
APOS-220,A,13.65,1.05,104.52
APOS-221,B,11.9,1.05,9.7
APOS-222,B,11.3,1.05,198.94
APOS-223,C,0.0,1.05,116.94
APOS-224,B,14.76,1.15,167.64
APOS-225,Or,15.67,1.15,142.9
APOS-226,Bg,0.0,0.0,168.43
APOS-227,Or,15.35,1.15,91.25
APOS-228,fa,0.0,1.15,10.37
APOS-229,Bg,15.56,0.95,145.12
APOS-230,Kt,5.98,1.15,50.99
APOS-231,Kt,11.72,1.15,89.95
APOS-232,pt,8.47,1.15,148.76
