short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
ZANI-142,C,12.45,1.05,111.08
ZANI-143, ,0.0,0.0,43.68
ZANI-144,C,16.96,1.15,213.82
ZANI-145,Bg,12.5,0.95,169.34
ZANI-146,Bg,0.0,0.0,85.78
ZANI-147,Bg,0.0,0.0,74.95
ZANI-148,C,0.0,0.0,69.94
ZANI-149,C,10.4,0.95,94.76
ZANI-150,A,9.51,0.85,83.47
ZANI-151,fa,12.58,0.95,26.7
ZANI-152,B,15.46,0.85,255.69
ZANI-153,Bg,15.85,1.05,63.23
ZANI-154,pt,15.45,1.05,69.36
ZANI-155,Bg,10.1,0.95,49.72
ZANI-156,Bg,10.5,1.05,61.97
ZANI-157,B,9.6,1.05,75.92
ZANI-158,C,9999.0,0.0,109.51
ZANI-159,C,10.66,0.95,156.05
ZANI-160,A,11.92,1.05,69.36
ZANI-161,C,12.0,0.75,78.91
ZANI-162,C,13.7,0.75,210.37
ZANI-163,A,11.39,1.05,48.63
ZANI-164,A,13.87,1.05,95.54
ZANI-165,fa,0.0,0.0,76.33
ZANI-166,A,11.91,0.75,331.17
ZANI-167,B,0.0,0.85,201.56
ZANI-168,B,0.0,0.95,76.25
ZANI-169,Nr,10.7,0.95,93.38
ZANI-170,fa,9.94,0.95,311.55
ZANI-171,A,0.0,0.85,171.18
ZANI-172,A,0.0,0.85,43.06
ZANI-173,Nr,0.0,0.0,85.87
ZANI-174,Or,11.67,0.95,121.79
ZANI-175,Or,0.0,0.95,164.3
ZANI-176,C,0.0,0.95,132.13
ZANI-177,Or,0.0,0.95,92.85
ZANI-178,D,0.0,0.95,77.04
ZANI-179,pt,0.0,0.95,77.89
ZANI-180,B,0.0,0.95,184.58
ZANI-181,A1,0.0,0.95,186.49
ZANI-182,Nr,0.0,0.95,97.01
ZANI-183,Nr,0.0,0.95,168.08
ZANI-184,Nr,0.0,0.95,39.54
ZANI-185,fa,0.0,1.15,107.36
ZANI-186,fa,0.0,1.05,78.82
ZANI-187,B,0.0,1.15,117.77
ZANI-188,fa,0.0,1.05,31.43
ZANI-189,Nd,0.0,1.05,491.04
ZANI-190,Nd,0.0,1.05,15.41
ZANI-191,C,0.0,1.05,111.06
ZANI-192,Bg,0.0,1.05,165.11
ZANI-193,Bg,0.0,1.05,96.48
ZANI-194,pt,0.0,1.05,288.66
ZANI-195,fa,0.0,1.05,30.81
ZANI-196,fa,0.0,1.05,154.28
ZANI-197,fa,0.0,0.95,71.42
ZANI-198,fa,0.0,0.95,106.55
ZANI-199,C,0.0,1.05,351.39
ZANI-200,Knt,0.0,0.95,26.95
ZANI-201,A,0.0,0.95,43.8
ZANI-202,Bg,0.0,0.95,318.1
ZANI-203,C,0.0,1.05,469.96
ZANI-204,fa,0.0,0.0,461.75
ZANI-205,A,0.0,1.05,56.86
ZANI-206,B,0.0,1.05,185.33
ZANI-207,fa,0.0,1.95,102.51
ZANI-208,fa,0.0,1.05,490.03
ZANI-209,Ne,0.0,0.0,107.19
ZANI-210,B1,0.0,1.05,78.01
ZANI-211,Kt,0.0,1.05,230.42
ZANI-212,Kot/Or,0.0,1.05,98.09
ZANI-213,B1,0.0,1.05,88.76
ZANI-214,Kot/Or,0.0,0.0,176.93
ZANI-215,Ne,0.0,1.05,132.5
ZANI-216,C,0.0,1.05,184.44
ZANI-217,Ne,0.0,1.05,152.65
ZANI-218,SUo,0.0,1.05,20.27
ZANI-219,pt,0.0,1.05,16.95
ZANI-220,pt,0.0,1.05,308.47
ZANI-221,B,0.0,1.05,49.94
ZANI-222,pt,0.0,1.05,142.16
ZANI-223,C,0.0,1.05,380.56
ZANI-224,C,0.0,1.05,438.9
ZANI-225,Bg,13.0,1.35,114.32
ZANI-226,Bg,0.0,0.0,95.78
ZANI-227,Bg,0.0,0.0,101.3
ZANI-228,Bg,0.0,0.0,115.12
ZANI~NO_BUILDING,,,,
