Full_sesti,short_alias
CS2697,TERN-004
CS2697A,TERN-004
CS2697B,TERN-004
CS2697C,
CS2697D,TERN-004
CS2697E,TERN-004
CS2697F,TERN-004
CS2698,TERN-120
CS2699,TERN-121
CS2700,TERN-121
CS2701,TERN-122
CS2701A,TERN-122
CS2702,TERN-123
CS2703,TERN-123
CS2704,TERN-124
CS2705,TERN-124
CS2706,TERN-126
CS2707,TERN-127
CS2708,TERN-128
CS2709,TERN-129
CS2710,TERN-129
CS2711,TERN-130
CS2712,TERN-130
CS2713,
CS2714,TERN-133
CS2715,TERN-133
CS2716,
CS2716A,TERN-003
CS2717,TERN-003
